product,price,category,link,image,description
Soudal 270ml Multipurpose Silicone - Clear,£5.83,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/soudal-270ml-multipurpose-silicone-clear/p/585535,https://dam-assets.apps.travisperkins.group/oj0e50m/GPID_1100693539_IMG_00.png?width=300&height=300,"Acetoxy silicone sealant that cures to form a flexible, durable weathertight seal on many common building surfaces, including glass, metals, wood and ceramic tiles. Contains a fungicide that resists mould growth.All Weather useMould resistantFlexibleFor internal & external useView more"
C-TEC Black Sealant CT1 Tube 290ml,£15.18,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/c-tec-black-sealant-ct1-tube-290ml/p/991055,https://dam-assets.apps.travisperkins.group/BBwp0/GPID_1000335791_IMG_00.jpg?width=300&height=300,"CT1 with revolutionary TRIBRID® Technology! CT1 is the only product in the market with TRIBRID® Technology, making it 360% stronger than a traditional Hybrid Polymer. With TRIBRID® Technology, it is scientifically proven to have excellent colour retention.Excellent Resistant To ChemicalsGood Resistance To Fungal/bacterial Growth.Uv ResistantExcellent Resistant To VibrationWorks In Wet And Dry Conditions - Ideal For Marine And Boat Maintenance As Suitable For All Salt-water EnvironmentsInstant Repair And Bonding With Fiberglass And Carbon Fibre Materials - Perfect For Emergency RepairsWill Not Shrink And No SolventsCan Be PaintedFood Safe - Conforms To Usga StandardsUnique Flexibility And Suits Standard Skeleton GunsView more"
Hippo Pro 3 400ml Sausage Clear H18552,£8.40,General Purpose Sealants,https://www.travisperkins.co.uk/high-strength-adhesives/hippo-pro-3-400ml-sausage-clear-h18552/p/422679,https://dam-assets.apps.travisperkins.group/jBpww/GPID_1100589451_IMG_00.jpeg?width=300&height=300,"New sausages that replace traditional single use plastic cartridges. These strong durable packs are easy to use with no mess and contain less than 1% plastic. They’re much better for the environment because they generate 96% less waste volume.  As well as the environmental benefits, you also benefit because a 400ml ECO-PACs is priced to be better value for money than its smaller plastic cartridge equivalent.A High Performance Adhesive, Sealant & FillerCures under waterOverpaintableSticks virtually Anything to AnythingIncredible initial Grab strengthWith PRO3 crystal clear it’s possible to bond two pieces of glass together. When it’s dry you’ll see straight through it because it’s completely clear, just like glass.Will not stain or corrodeTouch dry from just 12 minutesResistant to weather, temperature, mould & chemicalsView more"
4Trade GP Silicone Sealant White 310ml,£3.90,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/4trade-gp-silicone-sealant-white-310ml/p/363283,https://dam-assets.apps.travisperkins.group/4bprk/GPID_1000772257_IMG_00.jpg?width=300&height=300,"All Purpose Silicone sealant provides a flexible seal for a wide variety of applications.Contains fungicides to resist mould and mildew to prevent decay and enhance longevityCan be used on plastic, glass, ceramic, tiling and vitreous enamelSuitable for both interior and exterior usedContainer type: Cartridge"
Evo-Stik Sticks Like Turbo White 290ml,£11.24,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/evo-stik-sticks-like-turbo-white-290ml/p/325471,https://dam-assets.apps.travisperkins.group/l32o2/GPID_1000781890_IMG_00.jpg?width=300&height=300,"Fast setting, universal, high performance grab adhesive.Can be used on a wide range of building materials including; vertical bonding of heavy items such as brick, stone, and ceramic tiles without supportIt provides excellent adhesion to most building materials including PVC, metal, wood, polyurethane, steel, aluminium, stone, glass and mortarUsed both internally and externally and is suitable for roof tiles, skirting boards, panels, siding materials and plasterboard railsFast setting providing a very quick build-up of strengthExcellent adhesion and initial grabWide service temperature rangeCures in 15 minutesSolvent-freeCan be paintedHolds up to 300kgView more"
Soudal 290ml Fix All High Tack Adhesive & Sealant - White,£8.87,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/soudal-290ml-fix-all-high-tack-adhesive-and-sealant-white/p/248393,https://dam-assets.apps.travisperkins.group/o3512l8/GPID_1100444013_IMG_00.jpg?width=300&height=300,"Super strong sealant and adhesive with high initial tack and end strengthSuper strongPress firmly for instant grabMould resistantALL materials, ALL surfaces (except on PE, PP and PTFE)Interior and exterior applicationsVirtually no odourOver paintableAll weather usePrimerless adhesionRemains flexibleView more"
Hippo Pro 3 Clear 290ml,£10.22,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/hippo-pro-3-clear-290ml/p/740879,https://dam-assets.apps.travisperkins.group/o0njy9w/GPID_1000624608_IMG_00.jpg?width=300&height=300,"An advanced 3 in 1 adhesive, sealant and filler with incredible adhesion on virtually any material. It's designed for trade professionals to replace multiple products with just one tube that delivers amazing all round performance.A High Performance Adhesive, Sealant & FillerCures under waterOverpaintableSticks virtually Anything to AnythingIncredible initial Grab strengthWill not stain or corrodeTouch dry from just 12 minutesResistant to weather, temperature, mould & chemicalsView more"
Hippo Pro 3 Grey 290ml,£10.22,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/hippo-pro-3-grey-290ml/p/934949,https://dam-assets.apps.travisperkins.group/oq4md0k/GPID_1000624610_IMG_00.jpg?width=300&height=300,"An advanced 3 in 1 adhesive, sealant and filler with incredible adhesion on virtually any material. It's designed for trade professionals to replace multiple products with just one tube that delivers amazing all round performance.A High Performance Adhesive, Sealant & FillerCures under waterOverpaintableSticks virtually Anything to AnythingIncredible initial Grab strengthWill not stain or corrodeTouch dry from just 12 minutesResistant to weather, temperature, mould & chemicalsView more"
Evo-Stik Sticks Like Sealant White,£11.29,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/evo-stik-sticks-like-sealant-white/p/325467,https://dam-assets.apps.travisperkins.group/Kj9xw/GPID_1000781893_IMG_00.jpg?width=300&height=300,"Ideal for most sealing jobs, indoors and outdoors. Use in bathrooms and kitchens, sealing around window and door frames. Can be used for sealing roof and guttering, even when it’s raining.Ultra flexible no compromise sealantSuitable for interior or exterior useSticks to wet surfacesOverpaintable when drySoft gunnable pasteWaterproofMould-ResistantTime to full cure is approx. 2mm/24 hours at 22°C/ 50% RHView more"
Maxam DURA+CL DURA+ Adhesive Sealant Clear 290ml Tube,£11.23,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/maxam-duracl-dura-adhesive-sealant-clear-290ml-tube/p/743035,https://dam-assets.apps.travisperkins.group/oq48rj4/GPID_1100774332_IMG_00.jpg?width=300&height=300,"DURA+ is an exceptional quality, latest generation, up to the minute technology, Hybrid Polymer sealant and adhesive. Ultimate performance in almost every application and surface, externally and internally. Designed and proven to outperform others. Goes further at being everything in one, combining adhesive, sealant, silicone, caulk, filler & mastic in just 1 tube.Powerful high grab adhesive.Seals instantly even under water.Chemical and UV resistant.Anti-fungal and mould grade.Does not shrink.400% Elongation at Break.Food safe conforming to Isega.Can be painted.View more"
4Trade GP Silicone Sealant Clear 310ml,£3.67,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/4trade-gp-silicone-sealant-clear-310ml/p/169211,https://dam-assets.apps.travisperkins.group/14xPY/GPID_1000771590_IMG_00.jpeg?width=300&height=300,"General Purpose Silicone is a mid modulus silicone sealant that adheres to most smooth and non-porous materials. Contains an antifungal compound, excellent adhesion properties.Contains fungicides to resist mould and mildew to prevent decay and enhance longevityCan be used on plastic, glass, ceramic, tiling and vitreous enamelSuitable for both interior and exterior used"
Maxam DURA+BL DURA+ Adhesive Sealant Black 290ml Tube,£11.23,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/maxam-durabl-dura-adhesive-sealant-black-290ml-tube/p/743027,https://dam-assets.apps.travisperkins.group/v6w5en4/GPID_1100774333_IMG_00.jpg?width=300&height=300,"DURA+ is an exceptional quality, latest generation, up to the minute technology, Hybrid Polymer sealant and adhesive. Ultimate performance in almost every application and surface, externally and internally. Designed and proven to outperform others. Goes further at being everything in one, combining adhesive, sealant, silicone, caulk, filler & mastic in just 1 tube.Powerful high grab adhesive.Seals instantly even under water.Chemical and UV resistant.Anti-fungal and mould grade.Does not shrink.400% Elongation at Break.Food safe conforming to Isega.Can be painted.View more"
Hippo Pro 3 White 290ml,£10.22,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/hippo-pro-3-white-290ml/p/158671,https://dam-assets.apps.travisperkins.group/xp8rm65/GPID_1000631892_IMG_00.jpg?width=300&height=300,"An advanced 3 in 1 adhesive, sealant and filler with incredible adhesion on virtually any material. It's designed for trade professionals to replace multiple products with just one tube that delivers amazing all round performance.A High Performance Adhesive, Sealant & FillerCures under waterOverpaintableSticks virtually Anything to AnythingIncredible initial Grab strengthWill not stain or corrodeTouch dry from just 12 minutesResistant to weather, temperature, mould & chemicalsView more"
Laybond Bostik Cempolay Wood Adhesive 7kg (L16),£79.12,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/laybond-bostik-cempolay-wood-adhesive-7kg-l16/p/439692,https://dam-assets.apps.travisperkins.group/vLgXY/GPID_1000139007_IMG_00.jpg?width=300&height=300,"Heavy duty adhesive that bonds all types of wood flooring including wood blocks, wood strips and parquetCan be used with warm water underfloor heating systemsFormulated for trowel consistencyHigh strength adhesive for flooring systemsSupplied in a 7kg tinBeigeView more"
Hippo Pro 3 Black 290ml,£10.22,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/hippo-pro-3-black-290ml/p/740880,https://dam-assets.apps.travisperkins.group/xkg83d6/GPID_1000624609_IMG_00.jpg?width=300&height=300,"An advanced 3 in 1 adhesive, sealant and filler with incredible adhesion on virtually any material. It's designed for trade professionals to replace multiple products with just one tube that delivers amazing all round performance.A High Performance Adhesive, Sealant & FillerCures under waterOverpaintableSticks virtually Anything to AnythingIncredible initial Grab strengthWill not stain or corrodeTouch dry from just 12 minutesResistant to weather, temperature, mould & chemicalsView more"
4Trade Fire and Acoustic Acrylic Intumescent Sealant White 310ml,£8.02,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/4trade-fire-and-acoustic-acrylic-intumescent-sealant-white-310ml/p/363290,https://dam-assets.apps.travisperkins.group/jzdXo/GPID_1000772231_IMG_00.jpeg?width=300&height=300,"4Trade Fire and Acoustic Acrylic Sealant is a waterborne joint sealant which cures to a tough rubbery seal with movement accommodation of +/-12.5%. Formulated to prevent the passage of smoke and flameCan be painted overVery good adhesion on porous surfacesSuitable for fire-resistant joints with accommodating movement of 10 - 12.5%Used in fire-resistant seals for cracks on concrete, plasters and other interior fire resistant applicationsStorage: Cool and dry environment at a temperature of +5?C - +25?CShelf life: 12 monthsSuitable for interior and exterior useView more"
Hippo Pro 3 Anthracite 290ml,£9.71,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/hippo-pro-3-anthracite-290ml/p/422675,https://dam-assets.apps.travisperkins.group/xw4m01d/GPID_1100589449_IMG_00.jpg?width=300&height=300,"An advanced 3 in 1 adhesive, sealant and filler with incredible adhesion on virtually any material. It's designed for trade professionals to replace multiple products with just one tube that delivers amazing all round performance.A High Performance Adhesive, Sealant & FillerCures under waterOverpaintableSticks virtually Anything to AnythingIncredible initial Grab strengthWith PRO3 crystal clear it’s possible to bond two pieces of glass together. When it’s dry you’ll see straight through it because it’s completely clear, just like glass.Will not stain or corrodeTouch dry from just 12 minutesResistant to weather, temperature, mould & chemicalsView more"
Hippo Pro 3 Brown 290ml,£10.22,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/hippo-pro-3-brown-290ml/p/158672,https://dam-assets.apps.travisperkins.group/x21jyen/GPID_1000624607_IMG_00.jpg?width=300&height=300,"An advanced 3 in 1 adhesive, sealant and filler with incredible adhesion on virtually any material. It's designed for trade professionals to replace multiple products with just one tube that delivers amazing all round performance.A High Performance Adhesive, Sealant & FillerCures under waterOverpaintableSticks virtually Anything to AnythingIncredible initial Grab strengthWill not stain or corrodeTouch dry from just 12 minutesResistant to weather, temperature, mould & chemicalsView more"
C-TEC Beige Sealant CT1 Tube 290ml,£13.28,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/c-tec-beige-sealant-ct1-tube-290ml/p/991098,https://dam-assets.apps.travisperkins.group/xw4em9l/GPID_1000335796_IMG_00.jpg?width=300&height=300,"CT1 with revolutionary TRIBRID® Technology! CT1 is the only product in the market with TRIBRID® Technology, making it 360% stronger than a traditional Hybrid Polymer. With TRIBRID® Technology, it is scientifically proven to have excellent colour retention.Excellent Resistant To ChemicalsGood Resistance To Fungal/bacterial Growth.Uv ResistantExcellent Resistant To VibrationWorks In Wet And Dry Conditions - Ideal For Marine And Boat Maintenance As Suitable For All Salt-water EnvironmentsInstant Repair And Bonding With Fiberglass And Carbon Fibre Materials - Perfect For Emergency RepairsWill Not Shrink And No SolventsCan Be PaintedFood Safe - Conforms To Usga StandardsUnique Flexibility And Suits Standard Skeleton GunsView more"
Geocel the Works Pro Superior Construction Sealant & Adhesive White 290ml,£13.22,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/geocel-the-works-pro-superior-construction-sealant-and-adhesive-white-290ml/p/569977,https://dam-assets.apps.travisperkins.group/D3epx/GPID_1100685468_IMG_00.jpg?width=300&height=300,Geocel the Works Pro Superior Construction Sealant & Adhesive White 290mlUse on wet or dry surfacesCures underwaterBonds and seals virtually any materialPaintableResists mould growthExcellent service temperature rangeView more
C-TEC Brown Sealant CT1 Tube 290ml,£13.28,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/c-tec-brown-sealant-ct1-tube-290ml/p/991058,https://dam-assets.apps.travisperkins.group/xw4em9g/GPID_1000335794_IMG_00.jpg?width=300&height=300,"CT1 with revolutionary TRIBRID® Technology! CT1 is the only product in the market with TRIBRID® Technology, making it 360% stronger than a traditional Hybrid Polymer. With TRIBRID® Technology, it is scientifically proven to have excellent colour retention.Excellent Resistant To ChemicalsGood Resistance To Fungal/bacterial Growth.Uv ResistantExcellent Resistant To VibrationWorks In Wet And Dry Conditions - Ideal For Marine And Boat Maintenance As Suitable For All Salt-water EnvironmentsInstant Repair And Bonding With Fiberglass And Carbon Fibre Materials - Perfect For Emergency RepairsWill Not Shrink And No SolventsCan Be PaintedFood Safe - Conforms To Usga StandardsUnique Flexibility And Suits Standard Skeleton GunsView more"
Evo-Stik Sticks Like Sealant Clear,£11.33,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/evo-stik-sticks-like-sealant-clear/p/713604,https://dam-assets.apps.travisperkins.group/MYvb4/GPID_1000782736_IMG_00.jpg?width=300&height=300,"Ideal for most sealing jobs, indoors and outdoors. Use in bathrooms and kitchens, sealing around window and door frames. Can be used for sealing roof and guttering, even when it’s raining.Ultra flexible no compromise sealantSuitable for interior or exterior useSticks to wet surfacesOverpaintable when drySoft gunnable pasteWaterproofMould-ResistantTime to full cure is approx. 2mm/24 hours at 22°C/ 50% RHView more"
Maxam DURA+ DURA+BR Adhesive Sealant Brown 290ml Tube,£11.23,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/maxam-dura-durabr-adhesive-sealant-brown-290ml-tube/p/788087,https://dam-assets.apps.travisperkins.group/xp8eg4g/GPID_1100783571_IMG_00.jpg?width=300&height=300,"DURA+ is an exceptional quality, latest generation, up to the minute technology, Hybrid Polymer sealant and adhesive. Ultimate performance in almost every application and surface, externally and internally. Designed and proven to outperform others. Goes further at being everything in one, combining adhesive, sealant, silicone, caulk, filler & mastic in just 1 tube.Powerful high grab adhesive.Seals instantly even under water.Chemical and UV resistant.Anti-fungal and mould grade.Does not shrink.400% Elongation at Break.Food safe conforming to Isega.Can be painted.View more"
Maxam DURA+GY DURA+ Adhesive Sealant Grey 290ml Tube,£11.23,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/maxam-duragy-dura-adhesive-sealant-grey-290ml-tube/p/743026,https://dam-assets.apps.travisperkins.group/oq4rpmp/GPID_1100774334_IMG_00.jpg?width=300&height=300,"DURA+ is an exceptional quality, latest generation, up to the minute technology, Hybrid Polymer sealant and adhesive. Ultimate performance in almost every application and surface, externally and internally. Designed and proven to outperform others. Goes further at being everything in one, combining adhesive, sealant, silicone, caulk, filler & mastic in just 1 tube.Powerful high grab adhesive.Seals instantly even under water.Chemical and UV resistant.Anti-fungal and mould grade.Does not shrink.400% Elongation at Break.Food safe conforming to Isega.Can be painted.View more"
EVO-STIK Building Silicone Sealant Grey C20 151174,£10.99,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/evo-stik-building-silicone-sealant-grey-c20-151174/p/873074,https://dam-assets.apps.travisperkins.group/oj0e9nq/GPID_1100039055_IMG_00.jpg?width=300&height=300,"For interior and exterior useLow modulus, neutral cure siliconeHigh movement accommodationWaterproofBonds to most building surfaces without a primerExcellent resistance to natural weathering and UV lightLasts up to 25 yearsView more"
Ubiflex 290ml High Tack Sealant - Black,£13.84,General Purpose Sealants,https://www.travisperkins.co.uk/general-purpose-sealants/ubiflex-290ml-high-tack-sealant-black/p/540608,https://dam-assets.apps.travisperkins.group/v44qzr3/GPID_1000065599_IMG_01.jpg?width=300&height=300,"Ubiflex High Tack sealant for sealing Ubiflex down to tiles, slates and overlap joints.Used as an adhesive for overlaps and  fixing to tiles & slates.Coverage of Ubiflex High-Tack Sealant is 5 Linear Metres in a 10mm bead.High tack and easy to useCan be used in conjunction with Ubiflex GapsealCan be used in conjuction with Ubiflex Fixing ClipsView more"
Abode AT2050 Swich Diverter Valve Round Handle with Classic Filter Chrome,£243.06,Sink Accessories,https://www.travisperkins.co.uk/sink-accessories/abode-at2050-swich-diverter-valve-round-handle-with-classic-filter-chrome/p/874122,https://dam-assets.apps.travisperkins.group/o504w04/GPID_1100518876_IMG_00.jpg?width=300&height=300,"A revolution in filtered water technology. Swich is simple to install and allows you to convert any kitchen tap to supply filtered water. Simply twist to divert the standard cold water supply to refreshing filtered water and back again as required. Couple this with a reusable drinking flask and you may never need to buy bottled water again, good for both your pocket and the environment. This version is suitable for soft water areas.Patented design adds filtered water to any kitchen tapComplete with flexi hoses & pushfits for easy installationFixing kit designed for thicker surface depthsCan be installed in any standard 35mm tap holeThis version is suitable for soft water areas.View more"
Abode AT2106 Swich Diverter Valve Round Handle with Classic Filter Matt Black,£279.29,Sink Accessories,https://www.travisperkins.co.uk/sink-accessories/abode-at2106-swich-diverter-valve-round-handle-with-classic-filter-matt-black/p/874055,https://dam-assets.apps.travisperkins.group/v969j6j/GPID_1100856201_IMG_00.jpg?width=300&height=300,"For the first time, you are not restricted to the style of tap you can have in your kitchen, or the need for unsightly separate dispenser or jugs for filtered water. The addition of the award winning Swich water filter diverter will allow you to simply and quickly convert any kitchen tap to supply filtered water, improving the overall taste, appearance and quality of your drinking water without needing to compromise on style.Winner of prestigious SBID International Design Awards 2021.Filter IncludedReduce reliance on bottled waterRetrofit to any tapImproves taste and quality of waterView more"
Abode AT2110 Swich Diverter Valve Round Handle with High Resin Filter Brushed...,£340.04,Sink Accessories,https://www.travisperkins.co.uk/sink-accessories/abode-at2110-swich-diverter-valve-round-handle-with-high-resin-filter-brushed-brass/p/874053,https://dam-assets.apps.travisperkins.group/o35m5m0/GPID_1100856204_IMG_00.jpg?width=300&height=300,"For the first time, you are not restricted to the style of tap you can have in your kitchen, or the need for unsightly separate dispenser or jugs for filtered water. The addition of the award winning Swich water filter diverter will allow you to simply and quickly convert any kitchen tap to supply filtered water, improving the overall taste, appearance and quality of your drinking water without needing to compromise on style.Winner of prestigious SBID International Design Awards 2021.Filter IncludedReduce reliance on bottled waterRetrofit to any tapImproves taste and quality of water and reduces limescalesView more"
Abode AT2107 Swich Diverter Valve Round Handle with High Resin Filter Matt Bl...,£340.04,Sink Accessories,https://www.travisperkins.co.uk/sink-accessories/abode-at2107-swich-diverter-valve-round-handle-with-high-resin-filter-matt-black/p/874054,https://dam-assets.apps.travisperkins.group/v16m6mq/GPID_1100856203_IMG_00.jpg?width=300&height=300,"For the first time, you are not restricted to the style of tap you can have in your kitchen, or the need for unsightly separate dispenser or jugs for filtered water. The addition of the award winning Swich water filter diverter will allow you to simply and quickly convert any kitchen tap to supply filtered water, improving the overall taste, appearance and quality of your drinking water without needing to compromise on style.Winner of prestigious SBID International Design Awards 2021.Filter IncludedReduce reliance on bottled waterRetrofit to any tapImproves taste and quality of water and reduces limescalesView more"
Abode AT2055 Swich Diverter Valve Round Handle with High Resin Filter Brushed...,£315.73,Sink Accessories,https://www.travisperkins.co.uk/sink-accessories/abode-at2055-swich-diverter-valve-round-handle-with-high-resin-filter-brushed-nickel/p/293374,https://dam-assets.apps.travisperkins.group/oyy1yer/GPID_1100518879_IMG_00.jpg?width=300&height=300,"A revolution in filtered water technology. Swich is simple to install and allows you to convert any kitchen tap to supply filtered water. Simply twist to divert the standard cold water supply to refreshing filtered water and back again as required. Couple this with a reusable drinking flask and you may never need to buy bottled water again, good for both your pocket and the environment. This version is suitable for hard water areas.Patented design adds filtered water to any kitchen tapComplete with flexi hoses & pushfits for easy installationFixing kit designed for thicker surface depthsCan be installed in any standard 35mm tap holeThis version is suitable for hard water areas.View more"
Abode AT2054 Swich Diverter Valve Round Handle with High Resin Filter Chrome,£303.58,Sink Accessories,https://www.travisperkins.co.uk/sink-accessories/abode-at2054-swich-diverter-valve-round-handle-with-high-resin-filter-chrome/p/293375,https://dam-assets.apps.travisperkins.group/YNJ1W/GPID_1100518878_IMG_00.jpeg?width=300&height=300,"A revolution in filtered water technology. Swich is simple to install and allows you to convert any kitchen tap to supply filtered water. Simply twist to divert the standard cold water supply to refreshing filtered water and back again as required. Couple this with a reusable drinking flask and you may never need to buy bottled water again, good for both your pocket and the environment. This version is suitable for hard water areas.Patented design adds filtered water to any kitchen tapComplete with flexi hoses & pushfits for easy installationFixing kit designed for thicker surface depthsCan be installed in any standard 35mm tap holeThis version is suitable for hard water areas.View more"
Abode AT2109 Swich Diverter Valve Round Handle with Classic Filter Brushed Br...,£279.29,Sink Accessories,https://www.travisperkins.co.uk/sink-accessories/abode-at2109-swich-diverter-valve-round-handle-with-classic-filter-brushed-brass/p/874056,https://dam-assets.apps.travisperkins.group/v16m6gq/GPID_1100856202_IMG_00.jpg?width=300&height=300,"For the first time, you are not restricted to the style of tap you can have in your kitchen, or the need for unsightly separate dispenser or jugs for filtered water. The addition of the award winning Swich water filter diverter will allow you to simply and quickly convert any kitchen tap to supply filtered water, improving the overall taste, appearance and quality of your drinking water without needing to compromise on style.Winner of prestigious SBID International Design Awards 2021.Filter IncludedReduce reliance on bottled waterRetrofit to any tapImproves taste and quality of waterView more"
Abode AT2051 Swich Diverter Valve Round Handle with Classic Filter Brushed Ni...,£267.12,Sink Accessories,https://www.travisperkins.co.uk/sink-accessories/abode-at2051-swich-diverter-valve-round-handle-with-classic-filter-brushed-nickel/p/874129,https://dam-assets.apps.travisperkins.group/xlm2m08/GPID_1100518877_IMG_00.jpg?width=300&height=300,"A revolution in filtered water technology. Swich is simple to install and allows you to convert any kitchen tap to supply filtered water. Simply twist to divert the standard cold water supply to refreshing filtered water and back again as required. Couple this with a reusable drinking flask and you may never need to buy bottled water again, good for both your pocket and the environment. This version is suitable for soft water areas.Patented design adds filtered water to any kitchen tapComplete with flexi hoses & pushfits for easy installationFixing kit designed for thicker surface depthsCan be installed in any standard 35mm tap holeThis version is suitable for soft water areas.View more"
Norcros Rapid Porcelain Tile Adhesive Grey 20Kg,£15.31,Tile Adhesives & Grouts,https://www.travisperkins.co.uk/tile-adhesives-and-grouts/norcros-rapid-porcelain-tile-adhesive-grey-20kg/p/663522,https://dam-assets.apps.travisperkins.group/py3wm/GPID_1000699376_IMG_00.jpg?width=300&height=300,"Norcros Rapid Porcelain Grey Tile Adhesive is a grey cement-based thin bed adhesive designed for fixing fully vitrified porcelain, ceramic and stone tiles to a variety of building surfaces.FlexibleInternal and ExternalNon SlipHigh adhesion strengthSuitable for ceramic, porcelain and natural stoneView more"
Mapegrip D2 Tile Adhesive 15kg,£24.95,Tile Adhesives & Grouts,https://www.travisperkins.co.uk/tile-adhesives-and-grouts/mapegrip-d2-tile-adhesive-15kg/p/398471,https://dam-assets.apps.travisperkins.group/jzV80/GPID_1100572073_IMG_00.png?width=300&height=300,"Ready to use water resistant paste adhesive for ceramic tilesSuitable for kitchens and bathrooms, gypsum plaster, plasterboard, existing tiles and fully cured concrete wallsReady mixedWaterproofInstant grabNon slipView more"
Norcros Flexible Floor & Wall Grout Steel Grey 10kg,£14.70,Tile Adhesives & Grouts,https://www.travisperkins.co.uk/tile-adhesives-and-grouts/norcros-flexible-floor-and-wall-grout-steel-grey-10kg/p/663532,https://dam-assets.apps.travisperkins.group/zAjeN/GPID_1000699386_IMG_00.jpg?width=300&height=300,"Norcros Flexible Floor & Wall Grout is a hard wearing, water and weather resistant tiling grout. It is suitable for joint widths of 2-20mm and for grouting between all types of wall and floor tiles including porcelain. Containing unique Rock-Tite? polymeric binders the enhanced flexibility of the grout allows a greater range of fixing possibilities normally only achieved by the addition of separate admixtures.Hard wearing, water and weather resistant tiling groutIt is suitable for joint widths of 2-20mmThe enhanced flexibility of the grout allows a greater range of fixing possibilitiesSuitable for grouting between all types of wall and floor tiles including porcelainView more"
Keraflex Maxi 943297 Grey 20kg Versatile Adhesive,£40.38,Tile Adhesives & Grouts,https://www.travisperkins.co.uk/tile-adhesives-and-grouts/keraflex-maxi-943297-grey-20kg-versatile-adhesive/p/159376,https://dam-assets.apps.travisperkins.group/v6weg2d/GPID_1000622267_IMG_00.png?width=300&height=300,"Keraflex Maxi S1 is a versatile adhesive able to hold large format tiles (e.g. 600 x 600 mm) on walls without slipping. Bed thickness up to 15 mm permits the installation of un-calibrated stone on floors (provided the stone is not sensitive to moisture).High performance, flexible grey or white cement-based tile adhesive for use on wall and floorsFor ceramic, porcelain and natural stone tiles/mosaics in wet duty or dry areasFlexible - accommodates vibration and thermal movementVersatile bed thickness up to 15 mmNon-slipTiles can be grouted after approx. 24 hoursEnvironmentally friendlyView more"
Mapei Ultracolour Grey Water Proof Grout Alupak 113 5kg,£26.29,Tile Adhesives & Grouts,https://www.travisperkins.co.uk/tile-adhesives-and-grouts/mapei-ultracolour-grey-water-proof-grout-alupak-113-5kg/p/771467,https://dam-assets.apps.travisperkins.group/2Wo2G/GPID_1000006734_IMG_00.jpg?width=300&height=300,"Ultracolor Plus grout can be used to enhance wall or floor tiled finishes both internally and externally with many added benefits such as anti-mould and water repellent features as well as being available in a wide range of colours. Suitable for use with almost all types of tile/mosaic. Not for use with metallic tiles or tiles with a soft glaze – if in doubt carry out a small trial area.Repels water and prevents mould growthHigh performance, flexible finish for tiles fixed with wall boards e.g. plasterboard. For tiles fixed to timber floors and for solid substrates.Ideal for kitchens, bathrooms, showers, swimming pools and water features. Water repellent - DropEffect® technology. Mould resistant – BioBlock® technology.Interior and exterior useVery low emissions – GEV EMICODE EC1PLUSCoverage Dependent on size of tile and width of jointView more"
4Trade Waterproof Wall Tile Adh 10L,£12.12,Tile Adhesives & Grouts,https://www.travisperkins.co.uk/tile-adhesives-and-grouts/4trade-waterproof-wall-tile-adh-10l/p/882676,https://dam-assets.apps.travisperkins.group/l32v2/GPID_1010005466_IMG_00.jpg?width=300&height=300,"4Trade Wall Tile Adhesive is a water resistant thin-bed adhesive for fixing ceramic wall tiles to sound interior surfaces including plaster, plasterboard, cement rendering, glazed tiles and timber/composite panelsNon SlipMould ResistantShower Proof"
