id,name,image,description,category,sub_category,main_category,top_seller,price
4258,Stanley 4 Piece Mixed Screwdriver set,/images/products/stanley-4-piece-mixed-screwdriver-set.png,"Large diameter handle offers great torque. Magnetic tips for easy pick up of screws. Soft grip handle provides excellent torque and comfort. Comes with Flared 4x100mm, 5.5x 100mm,.",Screwdriver bits,power_tool_accessories,tools_equipment,0,8.83
4259,25 Multi Small Precision Hex Torx Star Mini Screwdriver Set Repair Tool Kit,/images/products/25-multi-small-precision-hex-torx-star-mini-screwdriver-set-repair-tool-kit.png,"Specifications: 25 in 1 wallet pocket precision screwdriver set, Size: Please see the photo attached, Five-star screw driver: 0.8 1.2, Trox screw driver: T2 T3 T4 T5 T6 T7 T8 T9 T10 T15 Triangle driver: 2.3, Y screw driver: 2.0, Cross screw driver:1.0 1.2 2.0 3.0, Flat screw driver: 1.0 1.5 2.0 3.0, Point screw driver: 0.8. High precision screwdriver head, a high-end steel(chrome vanadium steel) by special heat treatment, hardness can reach the highest levels up to HRC52-60.Full set of screwdriver heads, we've selected the most popular sizes and types of head so you can open virtually any small device with our all in one set. Mighty Toolware precision screwdriver set all in one pocket sized wallet, light and portable, fits easily in your trouser or jeans pocket. Mighty Toolware precision screwdriver set all in one pocket sized wallet, light and portable, fits easily in your trouser or jeans pocket.",Screwdriver bits,power_tool_accessories,tools_equipment,0,5.99
4260,Magnusson 6 Piece Standard Mixed Screwdriver set,/images/products/magnusson-6-piece-standard-mixed-screwdriver-set.png,"Included: 3 x Slotted (SL3.5 x 75mm, SL4 x 100mm and SL5.5 x 150mm), 2 x Phillips (PH1 x 100mm and PH2 x 125mm), 1x Pozidrive (PZ2 x 125mm), Screwdriver Storage Rack. The screwdrivers in this set have precision ground, magnetic tips ensuring an accurate fit to screws. Precision ground, hardened magnetic tip for accurate fit to screws. Rust resistant and durable S2 steel blades.",Screwdriver bits,power_tool_accessories,tools_equipment,0,12.14
4261,Faithfull - Soft Grip Screwdriver Pozidriv Tip PZ2 x 250mm Long Reach,/images/products/magnusson-6-piece-standard-mixed-screwdriver-set.png,"Faithfull Pozidriv Tip Screwdrivers with a high quality, correctly hardened and tempered chrome vanadium steel blade. Every handle has a drive icon displayed on the end for easy identification. Fitted with a bi-material soft grip handle for maximim user comfort. It black phosphate tip provide a long working life and are magnetised for screw retention.",Screwdriver bits,power_tool_accessories,tools_equipment,0,8.45
4262,Magnusson 46 Piece Ratcheting screwdriver & bit Set,/images/products/magnusson-46-piece-ratcheting-screwdriver-bit-set.png,"Comes with 30x 25mm bits, Pozidriv screwdrivers PZ0, 2x PZ1, 2x PZ2, PZ3, Phillips screwdrivers PH0, 2x PH1, 2x PH2, PH3, slotted 3.5mm, 4mm, 5mm, 5.5mm, 6mm, 6.5mm, Torx screwdrivers T5, T10, T15, T20, T25, T30, H2, H3, H4, H5, H5.5, H6; 6pcs 50mm bits: Phillips screwdrivers PH1, PH2, PZ1, PZ2, slotted 4mm, 5.5mm, 9pcs 1/4"" Drsockets: 5mm, 6mm, 7mm, 8mm, 9mm, 10mm, 11mm, 12mm, 13mm. Bi-material soft-grip handle for comfort and control, and hardwearing, spring-loaded ratchet mechanism for ease of use. Precision-ground, hardened tool-grade, chrome vanadium blades for extra strength and durability.",Screwdriver bits,power_tool_accessories,tools_equipment,0,13.76
4263,Magnusson 30 piece Hex key Set,/images/products/magnusson-30-piece-hex-key-set.png,Chrome-plated for durability and rust resistance. Includes storage case to keep set accessible.,Screwdriver bits,power_tool_accessories,tools_equipment,0,16.63
4264,Universal Manhole Cover Lifting & Stopcock Interchangeable Key Set 16-Piece,/images/products/universal-manhole-cover-lifting-stopcock-interchangeable-key-set-16-piece.png,2 x 10mm Screw end manhole cover tips.1 x Long stopcock tap water turn off tip. 2 x 10mm Hook end manhole cover tips.2 x 16mm Screw end manhole cover tips. 1 x Short stopcock tap water turn off tip. 2 x 12mm Screw end manhole cover tips.,Screwdriver bits,power_tool_accessories,tools_equipment,0,52.62
4265,SPARES2GO 100 Piece Screwdriver Ratchet & Socket Bit Tool Box Set,/images/products/universal-manhole-cover-lifting-stopcock-interchangeable-key-set-16-piece.png,"Every Storage Case Includes:
2-Way comfort grip ratchet handle screwdriver
78pc 25mm bits: 
Phillips: 0 - 0 - 0 - 1 - 1 - 1 - 1 - 1 - 2 - 2 - 2 - 3 - 3 - 3mm
Slotted: 3 - 3 - 4 - 4 - 5 - 5 - 5.5 - 5.5 - 6 - 6 - 7 - 7mm - 7/32"" - 7/32"" - 9/32"" - 9/32"" - 1/4"" - 1/4"" - 3/16"" - 3/16"" - 5/32"" - 5/32"" - 1/8"" - 1/8""
Pozi - 0 - 0 - 1 - 1 - 2 - 2 - 2 - 3 - 3
Torx: T10 - T10 - T15 - T15 - T20 - T20 - T25 - T27 - T30 - T30 - T40 - T40 - T45
Square: R0 - R1 - R2 - R3
Hex: 1.5 - 2 - 2 - 2.5 - 3 - 3 - 4 - 4 - 5 - 5 - 5.5 - 6 - 6
6. Pc 50mm bits:
Slotted: 4 - 5 - 6
Phillips: 0 - 1 - 2
1pc 50mm bit adaptor
1pc 60mm bit adaptor
11 Pc 1/4"" drive sockets:
4 - 5 - 5.5 - 6 - 7 - 8 - 9 - 10 - 11 - 12 - 13mm
3. Pc 50mm bits, 1pc 50mm bit adaptor, 1pc 60mm bit adaptor, 11 Pc 1/4"" drive sockets, 3. Pc 25mm plastic bit holders
Compact carry caseSPARES2GO 100 Piece Screwdriver Ratchet & Socket Bit Tool Box Set.",Screwdriver bits,power_tool_accessories,tools_equipment,0,10.49
4266,"4-in-1 Metal Utility Key - Gas Meter Box Key, Radiator Key, Gas Box Key - Gas Key for Meter Reading - Electric Meter Box Key",/images/products/4-in-1-metal-utility-key-gas-meter-box-key-radiator-key-gas-box-key-gas-key-for-meter-reading-electric-meter-box-key.png,"FREE SOL NOTEBOOK An exclusive SOL pocket-sized notebook is included, measuring 8.5cm x 12.5cm and with 40 lined pages!One Key To Rule Them All - This Heavy Duty Metal 4-in-1 Utility Key has been designed as an all in one gas meter box key, radiator bleeding key, electric meter box key & meter cupboard key. Ideal as a gas cupboard key, bin key, triangle key for meter box, electricity meter box key and more. This 4-in-1 key features a triangle key, circle key, small square key, and large square key. Universal 4 Way Opening Key: This cross shape design is for universal opening key commonly use as practical wrench to turn tight or loosen screws.",Screwdriver bits,power_tool_accessories,tools_equipment,0,3.49
4267,"SPARES2GO Extra Long Reach Crv Magnetic Tip Star Torx Screwdriver Set (6 piece, 360mm)",/images/products/4-in-1-metal-utility-key-gas-meter-box-key-radiator-key-gas-box-key-gas-key-for-meter-reading-electric-meter-box-key.png,"Box Contains: 1 x Torx Screwdriver T10 -- 1 x Torx Screwdriver T15 - 1 x Torx Screwdriver T20 - 1 x Torx Screwdriver T25 -- 1 x Torx Screwdriver T27 -- 1 x Torx Screwdriver T30. Features and benefitsSPARES2GO Extra Long Reach Crv Magnetic Tip Star Torx Screwdriver Set (6 piece, 360mm)SPARES2GO Extra Long Reach Crv Magnetic Tip Star Torx Screwdriver Set (6 piece, 360mm)Kit comes designed with precision and comfort in mind. SPARES2GO Extra Long Reach Crv Magnetic Tip Star Torx Screwdriver Set (6 piece, 360mm), Kit comes designed with precision and comfort in mind. Extra Long Reach - All Screwdrivers Measure 36cm in Length.",Screwdriver bits,power_tool_accessories,tools_equipment,0,12.19
4268,5 Piece Standard Mixed Screwdriver set,/images/products/5-piece-standard-mixed-screwdriver-set.png,"Comes with Slotted screwdrivers: 5 x 75mm, 6 x 100mm, 6 x 125mm and Phillips screwdrivers: 1 x 75mm, 2 x 100mm.",Screwdriver bits,power_tool_accessories,tools_equipment,0,5.31
4269,Magnusson 22 Piece Standard Mixed Screwdriver set,/images/products/5-piece-standard-mixed-screwdriver-set.png,"Included: Slotted screwdrivers SL-2.5 x 50mm, SL-3.5 x 75mm, SL-4 x 100mm, SL-5.5 x 150mm, Mecha slotted screwdrivers 5.5 x 100mm, 6.5 x 150mm, 8 x 150mm, 10 x 200mm, Phillips screwdrivers PH00 x 50mm, PH0 x 75mm, PH1 x 100mm, PH2 x 125mm, PH3 x 150mm, Pozidriv screwdrivers PZ0 x 75mm, PZ1 x 100mm, PZ2 x 125mm Pozidriv screwdrivers, Stubby PH1 x 25mm, stubby SL-5.5 x 25mm,. Precision-ground hardened tool grade chrome vanadium blades provide extra strength and durabilityVDE screwdrivers are individually tested to 1000V AC. VDE SL-2.5 x 75mm, VDE SL-3.5 x 75mm, VDE SL-4 x 100mm and VDE SL-5.5 x. Mixed screwdriver set with magnetic tips for ease gripping screws during location and extraction.",Screwdriver bits,power_tool_accessories,tools_equipment,0,34
4270,11 Piece Precision Screwdriver Set Mini Micro Small Flat Head Phillips Magnetic,/images/products/magnusson-22-piece-standard-mixed-screwdriver-set.png,"What's Included?
6 x Slotted Screwdrivers, 1, 1.2, 1.4, 1.8, 2.4, and 3mm3 x Phillips Screwdrivers, PH00, PH0 and PH11 x. 11 Piece Precision Screwdriver SetOverview
These screwdrivers have steel blades with precision ground tips, they have metallic grooved handles and a rotating end. Pointing Awl - Usually used for punching holes. 1 x Magnetic Pick-up Tool.",Screwdriver bits,power_tool_accessories,tools_equipment,0,7.89
4271,Mighty Toolware 100 Pieces Screwdriver Set with Storage Stand,/images/products/mighty-toolware-100-pieces-screwdriver-set-with-storage-stand.png,"Pozidriv, Hex, Phillips, Torx, Square, Slotted​Includes: - 23PC Screwdriver slot 3 x 75mm, 4 x 100mm, 4 x 100mm, 5 x 75mm, 5 x 100mm, 5 x 125mm, 6 x 100mm, 6 x 150mm, 8 x 150mm - Cross Point PH0 x 75mm, PH1 x 75mm, PH1 x 100mm, PH1 x 125mm, PH2 x 100mm, PH2 x 150mm. -. Assorted screwdriver bits including slot cross Point, Star, Hex and square8PC x 50mm precision screwdrivers slot 1.5, 2.5mm cross Point PH00, PH0, Star T6, T7, T8, T9 - 6PC 1/4"" Dr sockets 5, 6, 7, 8, 10, 12mm.2PC offset screwdrivers SL6 x PH2, SL5 x PH1 and soft grip ratchet Handle. Star T8 x 75mm, T10 x 75mm, T15 x 75mm, T20 x 75mm - Square S0 x 75mm, S1 x 75mm, S1 x 100mm, S2 x 100mm. 60PC x 25mm.",Screwdriver bits,power_tool_accessories,tools_equipment,0,25.99
4272,144Pcs Watch Repair Back Case Pin Link Spring Strap Remover Opener Tool Kit Set,/images/products/144pcs-watch-repair-back-case-pin-link-spring-strap-remover-opener-tool-kit-set.png,"Package includes:
1x Adjustable Case Opener
18x Adjustable Case Opener Pins
1x Watch Case Opener Knife
1x Stainless Steel Tweezers
1x Spring Bar Tool
2x Spring Bar Tool Spare Tips
108x Watch Strap Spring pins
1x Link Remover
3x Link Remover Spare Pins
1x Watch Case Holder
1x Watch Back Pry Opener (with yellow ergo handle)
. High quality smart and exquisite 144pcs watch repair tool kitdjustable Case Opener - excellent for opening waterproof cases up to 34mm. 3x Precision Anti-magnetic Screwdrivers (1.2mm, 1.4mm, 1.6mm)
3x Pin Punches (0.8mm, 0.9mm, 1.0mm)
1x. Antimagnetic screwdriver for removing battery covers.",Screwdriver bits,power_tool_accessories,tools_equipment,0,11.99
4273,DeWalt 14 Piece Mixed Screwdriver set,/images/products/dewalt-14-piece-mixed-screwdriver-set.png,"The bit tip holder innovation combines the 10x magnetic screw lock system with easy to use, versatile products including an aluminium screw lock sleeve for use with 50mm+ torsion bits, an 85mm bit tip holder with a removable sleeve for use with 25mm bits, and a compact rapid load for use with 25mm+ bits. Included: 25mm: PH1, PH2, PH3, PZ1, PZ2x3, PZ3, SL6, T20, T25, T30, magnetic drive guides x2 (compact & longer version)Features and benefitsCNC precisely machined bit with a torsion zone to absorb peaks in torque. The DEWALT Impact Torsion 14 Piece Screwdriver Set has been designed for faster and more accurate screw driving thanks to a specially designed bit tip which optimises the fit into the fastener. Longer life, faster, more accurate screw driving thanks to a specially designed bit tip which optimises the fit into the fastener.",Screwdriver bits,power_tool_accessories,tools_equipment,0,11.95
4274,Magnusson 22 Piece Ratchet screwdriver set,/images/products/magnusson-22-piece-ratchet-screwdriver-set.png,"Comes with 115mm extension bar, 20x 25mm bits, Slotted 1.5mm, 2.0mm, 2.5mm, 3.0mm, Phillips screwdrivers PH000, PH00, PH0, PH1, Torx screwdrivers T5, T6, T7, T8, T9, T10, H1.5, H2.0, H2.5, Pozidriv screwdrivers PZ00, PZ0, PZ1. Precision-ground, hardened tool grade chrome vanadium blades for extra strength and durability. Bi-material soft-grip handles designed for comfort and control. Spring-loaded, hard-wearing ratchet mechanism for ease of use.",Screwdriver bits,power_tool_accessories,tools_equipment,0,9.93
4275,"Rothenberger Radiator key, Pack of 2",/images/products/rothenberger-radiator-key-pack-of-2.png,Bleeding radiators regularly maximises efficiency.,Screwdriver bits,power_tool_accessories,tools_equipment,0,3
4276,SPARES2GO Mini Rechargeable Cordless Electric Screwdriver Drill Power Tool Charger + Bits (26 Piece Set),/images/products/spares2go-mini-rechargeable-cordless-electric-screwdriver-drill-power-tool-charger-bits-26-piece-set-.png,"Nm
Compact and lightweight
5 x Phillips bits
5 x Flat bits
4 x Torx bits
4 x Hex bits
3 x Pozi drive bits
1 x Extension tool
3 x HSS twist drill bits - 2mm, 3mm, 4mm
230V/6V 300m. Ah Mains charge lead + plug
Approximate charge time: 3-5 hours (with battery charge LED indicator)180 RPM Ni-Cd Mini Cordless Rechargeable Electric Screwdriver + Drill Bit Set. Approximate charge time: 3-5 hours (with battery charge LED indicator)Compact and lightweight26 Piece Set. Cordless electric screwdriver and drill tools bit set - with forward / reverse functions and 230V/6V 300m. Ah Mains charging cable. Features and benefits26 piece premium performance 4.8V cordless electric screwdriver and drill tools bit set - complete with forward & reverse functions + charger cable. 

.",Screwdriver bits,power_tool_accessories,tools_equipment,0,16.75
4277,"Manhole cover key, Pack of 2",/images/products/manhole-cover-key-pack-of-2.png,Suitable for certain types of manholeT-shaped handle for improved grip of the manhole cover. Carbon steel for increased durability. Lifting manhole covers. Not CE marked.,Screwdriver bits,power_tool_accessories,tools_equipment,0,8.01
4278,Autojack Long Ball End Allen Hex Key Set 9 Piece Multi Coloured,/images/products/autojack-long-ball-end-allen-hex-key-set-9-piece-multi-coloured.png,"Hex head sizes available in this set are 1.5mm, 2.0mm, 2.5mm, 3.0mm, 4.0mm, 5.0mm, 6.0mm, 8.0mm and 10mm. The Allen Keys are made from CRV Chrome Vanadium Steel and come in different colors for each Allen key. This 9 pc hexagonal Allen key set features a non-slip grip coating that helps maintain a strong grip when loosening bolts and reduces the potential for rust. Our non-slip color coded coating helps with organizing and identifying which Allen key you need to use for a project.",Screwdriver bits,power_tool_accessories,tools_equipment,0,10
4279,10 piece Hex key Set,/images/products/10-piece-hex-key-set.png,"Included: 1.5, 2, 2.5, 3, 4, 5, 5.5, 6, 8 and 10mm keys. It is ideal for repairing bicycles, motorcycles, scooters, roller blades, skate boards and many other products.",Screwdriver bits,power_tool_accessories,tools_equipment,0,5.92
4280,SPARES2GO Complete Mechanics Magnetic and Precision Screwdriver & Bit Tool Set,/images/products/spares2go-complete-mechanics-magnetic-and-precision-screwdriver-bit-tool-set.png,"Every Storage Case Includes:

7 assorted screwdrivers: Slotted: 6 x 38, 5 x 75, 6 x 100, 6 x 125, Phillips: PH2 x 38, PH1 x 75, PH2 x 100

10pc Precision Screwdrivers: Slotted 2.5mm, 3.0mm, Phillips PH0, PH00, Torx T5, T6, T7, T8, T9, T10

1pc insert bit driver

40pc assorted bits:   
10pc Torx: T10, T15, T20, x 2, T25 x 2, T27, T30, T35, T40
10pc Slotted: 1/8"", 5/32"", 11/64"", 3/16"" x2, 7/32"", 1/4"" x 2, 9/32"", 5/16""
10pc Phillips: PH#1 x 2, PH#0 x 2, PH#2 x 3, PH#3 x 3
10pc Pozi:. Slotted 2.5mm, 3.0mm, Phillips PH0, PH00, Torx T5, T6, T7, T8, T9, T10 -- 1pc insert bit driver40pc assorted bits: 10pc Torx: T10, T15, T20, x 2, T25 x 2, T27, T30, T35, T40 -- 10pc Slotted: 1/8"", 5/32"", 11/64"", 3/16"" x2, 7/32"", 1/4"" x 2, 9/32"", 5/16"" -- 10pc Phillips drivers: PH#1 x 2, PH#0 x 2, PH#2 x 3, PH#3 x 3 10pc Pozi:. Every Storage Case Includes: 7 assorted screwdrivers: Slotted: 6 x 38, 5 x 75, 6 x 100, 6 x 125, Phillips: PH2 x 38, PH1 x 75, PH2 x 100 -- 10pc -- Precision Screwdrivers (great for repairs to phone / mobile / laptop / camera / tablet etc) :. PZ0 x 2, PZ1 x 2, PZ2 x 3, PZ3 x 3.",Screwdriver bits,power_tool_accessories,tools_equipment,0,10.99
4281,"B&Q PZ Double-countersunk Zinc-plated Carbon steel (C1022) Screws trade case, Pack of 1400",/images/products/b-q-pz-double-countersunk-zinc-plated-carbon-steel-c1022-screws-trade-case-pack-of-1400.png,"Comes with M3.5x25-200PCS; M3.5x30-200PCS; M4x30-200PCS; M4x40-200PCS; M4x50-200PCS; M5x60-100PCS; M5x70-100PCS; M5x80-100PCS; M6x100-100PCS. Length less than 75 mm is fully threaded, but length over 75 mm is partially threaded. This pack of Pozidriv double countersunk head chipboard screws are constructed from a durable steel and come fully and partially threaded. They have 40⁰ single thread and come wax coated.",Screws,hardware,building_hardware,0,23
4282,"Diall Yellow-passivated Carbon steel Screws trade case, Set of 600",/images/products/diall-yellow-passivated-carbon-steel-screws-trade-case-set-of-600.png,"Whether you need an 80x (3 x 16mm), 80x (3 x 25mm), 80x (3.5 x 20mm), 70x (3.5 x 30mm), 50x (3.5 x 50mm), 40x (4 x 20mm), 50x (4 x 30mm), 50x (4 x 40mm), 40x (4 x 50mm), 20x (5 x 50mm), 20x (5 x 60mm) or 20x (5 x 70mm) screw you will be prepared for the job. Comes with 80x (3 x 16mm), 80x (3 x 25mm), 80x (3.5 x 20mm), 70x (3.5 x 30mm), 50x (3.5 x 50mm), 40x (4 x 20mm), 50x (4 x 30mm), 50x (4 x 40mm), 40x (4 x 50mm), 20x (5 x 50mm), 20x (5 x 60mm) and 20x (5 x 70mm) screws. This pack of 600 assorted yellow zinc plated double countersunk wood screws are constructed from durable steel. Bit recess design gives a stronger hold and prevents slippage.",Screws,hardware,building_hardware,0,10
4283,"Diall Yellow-passivated Carbon steel Screws trade case, Set of 2000",/images/products/diall-yellow-passivated-carbon-steel-screws-trade-case-set-of-2000.png,"Whether you need an 350x (3.5 x 30mm), 350x (3.5 x 40mm), 350x (4 x 40mm), 350x (4 x 50mm), 250x (5 x 50mm), 100x (5 x 60mm), 100x (5 x 70mm), 100x (5 x 80mm) and 50x (6 x 100) screw you will be prepared for the job. Comes with 350x (3.5 x 30mm), 350x (3.5 x 40mm), 350x (4 x 40mm), 350x (4 x 50mm), 250x (5 x 50mm), 100x (5 x 60mm), 100x (5 x 70mm), 100x (5 x 80mm) and 50x (6 x 100) screws. This pack of 2000 assorted yellow zinc plated double countersunk wood screws are constructed from durable steel. Bit recess design gives a stronger hold and prevents slippage.",Screws,hardware,building_hardware,0,23
4284,"Diall Yellow-passivated Carbon steel Screws trade case, Set of 1200",/images/products/diall-yellow-passivated-carbon-steel-screws-trade-case-set-of-1200.png,"Whether you need an 150x (3.5 x 16mm), 130x (3.5 x 20mm), 220x (3.5 x 25mm), 350x (4 x 30mm), 120x (4 x 40mm), 80x (4 x 50mm), 65x (5 x 50mm), 55x (5 x 60mm), 30x (5 x 80mm) screw or 2x driver bits you will be prepared for the job. Comes with 150x (3.5 x 16mm), 130x (3.5 x 20mm), 220x (3.5 x 25mm), 350x (4 x 30mm), 120x (4 x 40mm), 80x (4 x 50mm), 65x (5 x 50mm), 55x (5 x 60mm), 30x (5 x 80mm) screws and 2x driver bits. This pack of 1200 assorted yellow zinc plated double countersunk wood screws are constructed from durable steel. Bit recess design gives a stronger hold and prevents slippage.",Screws,hardware,building_hardware,0,15
4285,"Goldscrew PZ Flat countersunk Yellow-passivated Carbon steel Multipurpose screw (Dia)5mm (L)70mm, Pack of 100",/images/products/goldscrew-pz-flat-countersunk-yellow-passivated-carbon-steel-multipurpose-screw-dia-5mm-l-70mm-pack-of-100.png,"Popular with the professional as it features a lower screw-in torque and faster drive speed. Note: Due to manufacturing processes, some of the larger sizes of screws are not fully threaded as illustrated. Deep, sharp, single thread for cutting cleanly through wood. Suitable for screwdrivers, combi drills and impact drivers.",Screws,hardware,building_hardware,0,4.82
4286,"Diall Pozidriv Stainless steel Screw (Dia)6mm (L)60mm, Pack of 20",/images/products/goldscrew-pz-flat-countersunk-yellow-passivated-carbon-steel-multipurpose-screw-dia-5mm-l-70mm-pack-of-100.png,This pack of 20 double countersunk wood screws are constructed from durable stainless steel. They are 60mm in length and have a 6mm diameter. Ideal for a range of DIY projects. Suitable for Wood.,Screws,hardware,building_hardware,0,3.9
4287,"Diall Carbon steel Fine Plasterboard screw (Dia)3.5mm (L)40mm, Pack of 1000",/images/products/diall-pozidriv-stainless-steel-screw-dia-6mm-l-60mm-pack-of-20.png,"This pack of 1000 universal countersunk black phosphate coated plasterboard screws are constructed from durable carbon steel. They are 40mm in length, have a 3.5mm diameter and are fully threaded. No need to drill a pilot hole with these self-drilling screws. This pack is ideal for a range of DIY projects.",Screws,hardware,building_hardware,0,12
4288,"Diall Carbon steel Fine Plasterboard screw (Dia)3.5mm (L)35mm, Pack of 1000",/images/products/diall-carbon-steel-fine-plasterboard-screw-dia-3-5mm-l-35mm-pack-of-1000.png,"This pack of 1000 universal countersunk black phosphate coated plasterboard screws are constructed from durable carbon steel. They are 35mm in length, have a 3.5mm diameter and are fully threaded. No need to drill a pilot hole with these self-drilling screws. This pack is ideal for a range of DIY projects.",Screws,hardware,building_hardware,0,9.92
4289,"Goldscrew PZ Double-countersunk Yellow-passivated Carbon steel Screw (Dia)5mm (L)80mm, Pack of 100",/images/products/goldscrew-pz-double-countersunk-yellow-passivated-carbon-steel-screw-dia-5mm-l-80mm-pack-of-100.png,"This pack of Prodrive recess double countersunk head wood screws are constructed from a durable double hardened core, are 80mm in length and come partially threaded on longer screws. Popular with the professional as it features a lower screw-in torque and faster drive speed. Note: Due to manufacturing processes, some of the larger sizes of screws are not fully threaded as illustrated. Deep, sharp, single thread for cutting cleanly through wood.",Screws,hardware,building_hardware,0,5.21
4290,"TurboDrive PZ Double-countersunk Yellow-passivated Steel Wood screw (Dia)5mm (L)50mm, Pack of 100",/images/products/turbodrive-pz-double-countersunk-yellow-passivated-steel-wood-screw-dia-5mm-l-50mm-pack-of-100.png,This pack of 100 yellow zinc plated double countersunk premium wood screws are constructed from durable steel. Perfect screw placement with the razor sharp tip. They are 50mm in length and have a 5mm diameter. No need for pre-drilling with the cutting slash.,Screws,hardware,building_hardware,0,7.23
4291,"Diall PZ Double-countersunk Yellow-passivated Steel Wood screw (Dia)4mm (L)30mm, Pack of 100",/images/products/diall-pz-double-countersunk-yellow-passivated-steel-wood-screw-dia-4mm-l-30mm-pack-of-100.png,"This pack is ideal for a range of DIY projects, just pre-drill and insert the screw. Bit recess design gives a stronger hold and prevents slippage. This pack of 100 yellow zinc plated double countersunk wood screws are constructed from durable carbon steel. They are 30mm in length, have a 4mm diameter and are fully threaded.",Screws,hardware,building_hardware,0,3.92
4292,"Goldscrew PZ Double-countersunk Yellow-passivated Carbon steel Screw (Dia)4mm (L)50mm, Pack of 200",/images/products/goldscrew-pz-double-countersunk-yellow-passivated-carbon-steel-screw-dia-4mm-l-50mm-pack-of-200.png,"Popular with the professional as it features a lower screw-in torque and faster drive speed. Note: Due to manufacturing processes, some of the larger sizes of screws are not fully threaded as illustrated. Deep, sharp, single thread for cutting cleanly through wood. Suitable for screwdrivers, combi drills and impact drivers.",Screws,hardware,building_hardware,0,3.93
4293,"Goldscrew PZ Flat countersunk Yellow-passivated Carbon steel Screw (Dia)6mm (L)100mm, Pack of 100",/images/products/goldscrew-pz-flat-countersunk-yellow-passivated-carbon-steel-screw-dia-6mm-l-100mm-pack-of-100.png,"Top quality, waxed single thread, multipurpose screw which is popular with the professional due to a lower screw-in torque and faster drive speed. Note: Due to manufacturing processes, some of the larger sizes of screws are not fully threaded as illustrated. Deep, sharp, single thread for cutting cleanly through wood. Suitable for screwdrivers, combi drills and impact drivers.",Screws,hardware,building_hardware,0,9.76
4294,"Diall Carbon steel Fine Plasterboard screw (Dia)3.5mm (L)25mm, Pack of 200",/images/products/diall-carbon-steel-fine-plasterboard-screw-dia-3-5mm-l-25mm-pack-of-200.png,"This pack of 200 universal countersunk black phosphate coated plasterboard screws are constructed from durable carbon steel. They are 25mm in length, have a 3.5mm diameter and are fully threaded. No need to drill a pilot hole with these self-drilling screws! This pack is ideal for a range of DIY projects.",Screws,hardware,building_hardware,0,4.57
4295,"TurboDrive PZ Double-countersunk Yellow-passivated Steel Wood screw (Dia)6mm (L)80mm, Pack of 100",/images/products/turbodrive-pz-double-countersunk-yellow-passivated-steel-wood-screw-dia-6mm-l-80mm-pack-of-100.png,This pack of 100 yellow zinc plated double countersunk premium wood screws are constructed from durable steel. Perfect screw placement with the razor sharp tip. They are 80mm in length and have a 6mm diameter. No need for pre-drilling with the cutting slash.,Screws,hardware,building_hardware,0,11.85
4296,"HardieBacker Phillips Double-countersunk Metal Screw (L)32mm, Pack of 100",/images/products/hardiebacker-phillips-double-countersunk-metal-screw-l-32mm-pack-of-100.png,"This pack of Cross double countersunk head cement board screws are constructed from a durable metal, 32mm in length and come fully threaded. Other supplier data: This screw has a self-countersinking head for a perfect, flush finish so there is no need to pre-drill. P-2 head driver bit included.",Screws,hardware,building_hardware,0,9.18
4297,"Diall Carbon steel Fine Plasterboard screw (Dia)3.5mm (L)35mm, Pack of 200",/images/products/diall-carbon-steel-fine-plasterboard-screw-dia-3-5mm-l-35mm-pack-of-200.png,"This pack of 200 universal countersunk black phosphate coated plasterboard screws are constructed from durable carbon steel. They are 35mm in length, have a 3.5mm diameter and are fully threaded. No need to drill a pilot hole with these self-drilling screws! This pack is ideal for a range of DIY projects.",Screws,hardware,building_hardware,0,4.74
4298,"Diall PZ Countersunk Steel Mirror screw (Dia)4mm (L)35mm, Pack of 4",/images/products/diall-pz-countersunk-steel-mirror-screw-dia-4mm-l-35mm-pack-of-4.png,This pack of mirror fixing kits from Diall are for internal use.,Screws,hardware,building_hardware,0,4.98
4299,"Diall PZ Double-countersunk Carbon steel Decking Screw (Dia)5mm (L)50mm, Pack of 500",/images/products/diall-pz-double-countersunk-carbon-steel-decking-screw-dia-5mm-l-50mm-pack-of-500.png,This pack of 500 double countersunk olive organic coated decking screws are constructed from durable carbon steel. This pack is ideal for a range of DIY projects. Recommended for outdoor use.,Screws,hardware,building_hardware,0,13.2
4300,"Goldscrew PZ Double-countersunk Yellow-passivated Carbon steel Screw (Dia)5mm (L)100mm, Pack of 100",/images/products/goldscrew-pz-double-countersunk-yellow-passivated-carbon-steel-screw-dia-5mm-l-100mm-pack-of-100.png,"Top quality, waxed single thread, multipurpose screw which is popular with the professional due to a lower screw-in torque and faster drive speed. Suitable for screwdrivers, combi drills and impact drivers. This pack of Prodrive recess double countersunk head wood screws are constructed from a durable carbon steel. They are 100mm in length and come wax coated.",Screws,hardware,building_hardware,0,6.73
4301,"Goldscrew PZ Flat countersunk Yellow-passivated Carbon steel Screw (Dia)5mm (L)60mm, Pack of 100",/images/products/goldscrew-pz-flat-countersunk-yellow-passivated-carbon-steel-screw-dia-5mm-l-60mm-pack-of-100.png,"Popular with the professional as it features a lower screw-in torque and faster drive speed. Note: Due to manufacturing processes, some of the larger sizes of screws are not fully threaded as illustrated. Deep, sharp, single thread for cutting cleanly through wood. Suitable for screwdrivers, combi drills and impact drivers.",Screws,hardware,building_hardware,0,4.46
