id,name,image,description,category,sub_category,main_category,top_seller,price
395,Schallen Luxury Soft Heated Warm Throw Over Blanket with Timer & 10 Heat Settings- Grey,/images/products/schallen-luxury-soft-heated-warm-throw-over-blanket-with-timer-10-heat-settings-grey~5053985609596_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"This item is made from warm and super soft fleeced fabric, use this heated blanket to snuggle up during those long Winter nights either on the sofa or in bed. Variable heat settings. Features and benefitsWINTER ESSENTIAL - ADJUSTABLE TEMPERATURE SETTINGS - There are 10 different heat settings to choose from to ensure you are the perfect temperatureBUILT-IN TIMER - The timer function can be set between 1-9 hours to allow you to sleep easy. A built-in overheat and overcurrent protection system will be enabled from the first time you plug the product in. 1-year warranty included. EASY TO USE - All you need to do is plug it into a socket and choose your desired temperature level and feel the cold leave your body!SPECIFICATION - Colour: Pink | Size: Large Double | Dimensions: 120x160cm",Bedding,home_furnishings,home_furniture,0,39.99
396,Schallen Premium Comfort Polyester Electric Heated Blanket with Remote Control & 3 Heat Settings- Single,/images/products/schallen-premium-comfort-polyester-electric-heated-blanket-with-remote-control-3-heat-settings-single~5053985327506_01c_MP_$MOB_PREV$&$width=500&$height=500.png,Beat the chill this winter with the electric blanket it will keep you warm throughout the winter months and is ideal to use at home. Our Schallen branded electric blankets are safe and secure to use with overheat protection guaranteed. Features an easy to use 3 heat setting controller with UK fitted plug and generous 1.8m wire. Material – Polyester | Colour – White | Voltage 230V | Power – 40W,Bedding,home_furnishings,home_furniture,0,34.99
397,"LIVIVO Electric Heated Blanket - Warm Fleece Over Throw with a Digital Control & Timer, Washable Mattress Pad Heater",/images/products/schallen-premium-comfort-polyester-electric-heated-blanket-with-remote-control-3-heat-settings-single~5053985327506_01c_MP_wid=500&hei=500.png,"With its Ultra Soft Touch Micro Fleece Material, the LIVIVO Heated Electric Over Blanket is just the thing for those cold evenings when you want to just snuggle up on the sofa or settle down in bed for the night. If you are feeling a little chilly but want to save on your heating bills, the energy-efficient LIVIVO Heated Electric Over Blanket instead? With running costs from as little as 1p per hour, it is the perfect economical alternative to running an expensive central heating system. You'll never be more prepared for chilly evenings with the LIVIVO Heated Electric Over Blanket. SOFT TOUCH ELECTRIC BLANKET – This luxury chocolate brown coloured heated blanket is the perfect companion to keep you all warm and cosy on the sofa or in bed on those cold winter nights.10 HEAT SETTINGS – This 120cm x 160cm/ L63"" x W47"" (approx) soft-touch heated throw features 10 separate heating levels, allowing you to set the perfect temperature to customize your experience to your specific needs. This heated blanket allows you to stay in control as it offers you 9 different heat settings to choose from. Simply switch on and find your perfect setting and the blanket will heat up in seconds. The blanket also offers a timer that ranges from 1-9 hours. TIMER FUNCTIONALITY – This heated blanket comes with a timer function that allows you to set the heat on for between 1-9 hours, and features an energy-efficient auto-off timer that will turn off if the temperature gets too high. DETACHABLE DIGITAL CONTROLLER – This luxury throw features the option to remove the digital controller, allowing you to use it as a plain throw for the sofa or bedspread in the summertime. This also makes the throw machine washable to keep it smelling fresh and feeling extra cosy.",Bedding,home_furnishings,home_furniture,0,44.99
398,Sweet Dreams Electric Blanket Super King Size - Plush Fleece Quilted - 10 Timer & 9 Heat Settings - Overheat Protection,/images/products/livivo-electric-heated-blanket-warm-fleece-over-throw-with-a-digital-control-timer-washable-mattress-pad-heater~5060497648913_01c_MP_wid=500&hei=500.png,"Unlike any other single electric blanket you have seen before, this premium Prestige Comfort heated blanket has a sumptuously soft, diamond quilted plush finish to provide you with ultimate luxury on those chilly winter nights. Place the product in the desired position and then place the skirt under your mattress to secure. With ultra-thin non obtrusive wires and a choice of 9 soothing heat settings and 10 individual timer settings, Prestige Comfort single electric blankets have everything you need to drift off into a deep, peaceful sleep. Safe for all night use, this fully fitted fast-heating single mattress cover also has an extremely generous elasticated skirt to fit all mattress types (no matter how deep!) All Sweet Dreams Electric Blankets are safe for all night use, are CE certified and RoHS compliant to the highest UK standards by a European Recognised Testing House with Built In Advanced Overheat Protection System and Automatic Safety Shut Off for your peace of mind.",Bedding,home_furnishings,home_furniture,0,114.99
399,"LIVIVO Electric Heated Blanket - Warm Fleece Over Throw with a Digital Control & Timer, Washable Mattress Pad Heater",/images/products/schallen-premium-comfort-polyester-electric-heated-blanket-with-remote-control-3-heat-settings-single~5053985327506_01c_MP_wid=500&hei=500.png,"With its Ultra Soft Touch Micro Fleece Material, the LIVIVO Heated Electric Over Blanket is just the thing for those cold evenings when you want to just snuggle up on the sofa or settle down in bed for the night. If you are feeling a little chilly but want to save on your heating bills, the energy-efficient LIVIVO Heated Electric Over Blanket instead? With running costs from as little as 1p per hour, it is the perfect economical alternative to running an expensive central heating system. You'll never be more prepared for chilly evenings with the LIVIVO Heated Electric Over Blanket. SOFT TOUCH ELECTRIC BLANKET – This luxury chocolate brown coloured heated blanket is the perfect companion to keep you all warm and cosy on the sofa or in bed on those cold winter nights.10 HEAT SETTINGS – This 120cm x 160cm/ L63"" x W47"" (approx) soft-touch heated throw features 10 separate heating levels, allowing you to set the perfect temperature to customize your experience to your specific needs. This heated blanket allows you to stay in control as it offers you 9 different heat settings to choose from. Simply switch on and find your perfect setting and the blanket will heat up in seconds. The blanket also offers a timer that ranges from 1-9 hours. TIMER FUNCTIONALITY – This heated blanket comes with a timer function that allows you to set the heat on for between 1-9 hours, and features an energy-efficient auto-off timer that will turn off if the temperature gets too high. DETACHABLE DIGITAL CONTROLLER – This luxury throw features the option to remove the digital controller, allowing you to use it as a plain throw for the sofa or bedspread in the summertime. This also makes the throw machine washable to keep it smelling fresh and feeling extra cosy.",Bedding,home_furnishings,home_furniture,0,44.99
400,Schallen Luxury Soft Heated Warm Throw Over Blanket with Timer & 10 Heat Settings- Cream,/images/products/livivo-electric-heated-blanket-warm-fleece-over-throw-with-a-digital-control-timer-washable-mattress-pad-heater-pink~5056295309231_01c_MP_wid=500&hei=500.png,"This item is made from warm and super soft fleeced fabric, use this heated blanket to snuggle up during those long Winter nights either on the sofa or in bed. Variable heat settings. Features and benefitsWINTER ESSENTIAL - ADJUSTABLE TEMPERATURE SETTINGS - There are 10 different heat settings to choose from to ensure you are the perfect temperatureBUILT-IN TIMER - The timer function can be set between 1-9 hours to allow you to sleep easy. A built-in overheat and overcurrent protection system will be enabled from the first time you plug the product in. 1-year warranty included. EASY TO USE - All you need to do is plug it into a socket and choose your desired temperature level and feel the cold leave your body!SPECIFICATION - Colour: Pink | Size: Large Double | Dimensions: 120x160cm",Bedding,home_furnishings,home_furniture,0,59.99
401,Double 10.5tog Premium Goose Feather and Down Duvet - Hypoallergenic,/images/products/double-10-5tog-premium-goose-feather-and-down-duvet-hypoallergenic~0618202372360_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"Made using a high-quality feather and down filling, the feathers are all steam treated before being used so it's also anti-allergy and perfect for everyone. They have a 100% cambric cover keeping the filling firmly in place and are also box stitched to keep the filling evenly distributed. Our duvets provide you with a dreamy sleeping experience. They have been made with naturally shredded goose feathers and down filling which provides an incredibly cosy feel and gives the most relaxing sleep. Single 135 x 200cm, Double 200 x 200cm, King 230 x 220cm, Superking 260 x 220cm. Filling is goose feather and down; 15% white goose down and 85% white goose feather. Suitable for all seasonsFABRIC: 100% easy care polyester cover for extra softness. Our feathers are naturally shredded and all of our natural products are certified and comply with regulationsBOX STITCHED DESIGN: Our duvets are box stitched making sure the filling stays in place. The stitching encapsulates the feathers and down and maintains an even spread giving you the best nights sleep. All of our feather & down items are vacuum packed in a PE package. If necessary, it can be taken in the sun for some time, but avoid direct sunlight exposure. This will help dissipate any unpleasant odours and ensure maximum loft.",Bedding,home_furnishings,home_furniture,0,27.99
402,"Small Double 4 Inch Thick Double Super Soft Mattress Topper, Hypoallergenic, Comfy, Deep Fill - Machine Washable",/images/products/double-10-5tog-premium-goose-feather-and-down-duvet-hypoallergenic~0618202372360_01c_MP_wid=500&hei=500.png,"Extra thick box sided mattress topper made from high grade anti allergic microfiber. These toppers are soft, durable and help provide a comfortable nights sleep. It has been made with a fluffy microfiber filling which provides an incredibly cozy feel and gives the most relaxing sleep. The cover of this topper is made from a microfiber fabric that gives extra softness against your skin. With this mattress topper, you can help prolong the life of your mattress and give yourself an extra layer of luxury to sleep on.•	CLOUD LIKE COMFORT: Groundlevel’s super soft mattress toppers are well known for their premium quality and comparison to sleeping on a cloud. These mattress toppers are hypoallergenic which means they are kind to skin and do not include anything likely to cause allergies•	QUILTED STITCHING: The mattress toppers have a box stitch design holding the filling in place and keeping it evenly distributed. These toppers naturally allow air to pass through keeping your bed cool and dry for the optimum nights sleep.•	EASY CARE: These toppers are easy to care for and can be machine washed. To ensure a great fit, there are strong elasticated bands on each corner of the topper. Simply fit these over your mattress to ensure the topper does not move around on your bed. We recommend using a separate sheet with this topper to avoid soiling",Bedding,home_furnishings,home_furniture,0,29.99
403,King Super Soft Bamboo Memory Foam Mattress Topper - Hypoallergenic 1 Inch,/images/products/king-super-soft-bamboo-memory-foam-mattress-topper-hypoallergenic-1-inch~0618202372148_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"This luxury soft bamboo memory foam mattress topper is made from anti allergic memory foam with bamboo extract. These toppers are soft, durable and help provide a comfortable nights sleep. Our mattress topper provides you with a dreamy sleeping experience. It has been made with a memory foam filling which provides an incredibly cozy feel and gives the most relaxing sleep. With this mattress topper, you can help prolong the life of your mattress and give yourself an extra layer of luxury to sleep on. Groundlevel’s super soft mattress toppers are well known for their premium quality. These mattress toppers are hypoallergenic which means they are kind to skin and do not include anything likely to cause allergiesPREMIUM MATERIAL: Memory foam contours and shapes to your body and moulds back into shape when the pressure is releasedBREATHABLE: This comfortable Memory Foam mattress topper is created from the best quality, breathable materials and is designed to help transfer excess heat away from the skin.",Bedding,home_furnishings,home_furniture,0,44.99
404,Double 15tog Premium Goose Feather and Down Duvet - Hypoallergenic,/images/products/double-15tog-premium-goose-feather-and-down-duvet-hypoallergenic~0618202372445_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"Made using a high-quality feather and down filling, the feathers are all steam treated before being used so it's also anti-allergy and perfect for everyone. They have a 100% cambric cover keeping the filling firmly in place and are also box stitched to keep the filling evenly distributed. Our duvets provide you with a dreamy sleeping experience. They have been made with naturally shredded goose feathers and down filling which provides an incredibly cosy feel and gives the most relaxing sleep. Single 135 x 200cm, Double 200 x 200cm, King 230 x 220cm, Superking 260 x 220cm. Filling is goose feather and down; 15% white goose down and 85% white goose feather. Suitable for all seasonsFABRIC: 100% easy care polyester cover for extra softness. Our feathers are naturally shredded and all of our natural products are certified and comply with regulationsBOX STITCHED DESIGN: Our duvets are box stitched making sure the filling stays in place. The stitching encapsulates the feathers and down and maintains an even spread giving you the best nights sleep. All of our feather & down items are vacuum packed in a PE package. If necessary, it can be taken in the sun for some time, but avoid direct sunlight exposure. This will help dissipate any unpleasant odours and ensure maximum loft.",Bedding,home_furnishings,home_furniture,0,32.99
405,"Double 4 Inch Thick Double Super Soft Mattress Topper, Hypoallergenic, Comfy, Deep Fill - Machine Washable",/images/products/double-15tog-premium-goose-feather-and-down-duvet-hypoallergenic~0618202372445_01c_MP_wid=500&hei=500.png,"Extra thick box sided mattress topper made from high grade anti allergic microfiber. These toppers are soft, durable and help provide a comfortable nights sleep. It has been made with a fluffy microfiber filling which provides an incredibly cozy feel and gives the most relaxing sleep. The cover of this topper is made from a microfiber fabric that gives extra softness against your skin. With this mattress topper, you can help prolong the life of your mattress and give yourself an extra layer of luxury to sleep on.•	CLOUD LIKE COMFORT: Groundlevel’s super soft mattress toppers are well known for their premium quality and comparison to sleeping on a cloud. These mattress toppers are hypoallergenic which means they are kind to skin and do not include anything likely to cause allergies•	QUILTED STITCHING: The mattress toppers have a box stitch design holding the filling in place and keeping it evenly distributed. These toppers naturally allow air to pass through keeping your bed cool and dry for the optimum nights sleep.•	EASY CARE: These toppers are easy to care for and can be machine washed. To ensure a great fit, there are strong elasticated bands on each corner of the topper. Simply fit these over your mattress to ensure the topper does not move around on your bed. We recommend using a separate sheet with this topper to avoid soiling",Bedding,home_furnishings,home_furniture,0,32.99
406,Rechargeable Electric Hot Water Bottle Bed Hand Warmer Massaging Heat Pad Cozy - Baby Pink,/images/products/double-4-inch-thick-double-super-soft-mattress-topper-hypoallergenic-comfy-deep-fill-machine-washable~0618202330926_01c_MP_wid=500&hei=500.png,"With ever-increasing energy bills you can save money using this rechargeable hot water bottle as it costs significantly less than boiling a kettle and the heat retention is far superior to traditional hot water bottles which do not retain heat for more than 1 hour. Simply slide the charging cover to the side, connect the charging cradle and plug it into the mains. After around 8-12 minutes your Electric Hot Water Bottle will have reached a temperature of 70-75°C, perfect for warming up your bed on a cold winter night. It will retain it's heat for up to 6 hours. Perfect for use as a hand warmer or as a heat pad for soothing aches and pains such as back pain etc. Soft and Comfortable, our reusable heating pads have a removable soft fleece cover that retains heat while keeping you comfortable for up to 6 hours. This machine-washable cover provides added insulation to shield the skin from direct heat. Stay cosy in bed or at home this winter with one of these Rechargeable Electric Hot Water Bottles, the next generation in hot water bottle technology!No hassle and safe to use, as simple as charging your mobile phone! Heats up to a maximum temperature of 70-75°CPermanently sealed so no risk of scalding, no water required. Once heated the power cord can be disconnected.",Bedding,home_furnishings,home_furniture,0,24.99
407,LIVIVO Electric Heated Blanket Warm Over Throw Fleece Digital Control Timer Faux Fur UK,/images/products/livivo-electric-heated-blanket-warm-over-throw-fleece-digital-control-timer-faux-fur-uk~5060497644885_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"With its Ultra Soft Touch Micro Fleece Material, the LIVIVO Heated Electric Over Blanket is just the thing for those cold evenings when you want to just snuggle up on the sofa or settle down in bed for the night. If you are feeling a little chilly but want to save on your heating bills, the energy-efficient LIVIVO Heated Electric Over Blanket instead? With running costs from as little as 1p per hour, it is the perfect economical alternative to running an expensive central heating system. You'll never be more prepared for chilly evenings with the LIVIVO Heated Electric Over Blanket. SOFT TOUCH ELECTRIC BLANKET – This luxury chocolate brown coloured heated blanket is the perfect companion to keep you all warm and cosy on the sofa or in bed on those cold winter nights.10 HEAT SETTINGS – This 120cm x 160cm/ L63"" x W47"" (approx) soft-touch heated throw features 10 separate heating levels, allowing you to set the perfect temperature to customize your experience to your specific needs. This heated blanket allows you to stay in control as it offers you 9 different heat settings to choose from. Simply switch on and find your perfect setting and the blanket will heat up in seconds. The blanket also offers a timer that ranges from 1-9 hours. TIMER FUNCTIONALITY – This heated blanket comes with a timer function that allows you to set the heat on for between 1-9 hours, and features an energy-efficient auto-off timer that will turn off if the temperature gets too high. DETACHABLE DIGITAL CONTROLLER – This luxury throw features the option to remove the digital controller, allowing you to use it as a plain throw for the sofa or bedspread in the summertime. This also makes the throw machine washable to keep it smelling fresh and feeling extra cosy.",Bedding,home_furnishings,home_furniture,0,49.99
408,"Verve 120L Garden sack, Pack of 10",/images/products/verve-120l-garden-sack-pack-of-10~3663602565208_01bq_$MOB_PREV$&$width=500&$height=500.png,Weather resistant making it suitable for outdoor use. Tear resistant to make the product more durable and longer lasting,Bins & sacks,laundry_utility,home_furniture,0,3.5
409,Verve 0.22L Clearaway bag,/images/products/verve-0-22l-clearaway-bag~3663602565239_01bq_$MOB_PREV$&$width=500&$height=500.png,Tear resistant to make the product more durable and longer lasting. Weather resistant making it suitable for outdoor use.,Bins & sacks,laundry_utility,home_furniture,0,5.5
410,2 X 150L Garden Waste Bags - Heavy Duty Large Refuse Storage Sacks with Handles,/images/products/2-x-150l-garden-waste-bags-heavy-duty-large-refuse-storage-sacks-with-handles~5050796003766_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"Features and benefits2 pack garden bags, ideal for collecting garden debris such as leaves, weeds and shrub clippings Reusable heavy duty garden waste sacks Size: W 56cm X D 56cm X H 46cm Capacity: 150L  Ideal for collecting garden debris such as leaves, weeds and shrub clippings 2 pack",Bins & sacks,laundry_utility,home_furniture,0,7.99
411,GardenKraft 3 Pack Of Garden Waste Bags,/images/products/gardenkraft-3-pack-of-garden-waste-bags~5025301100391_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"This pack of 3 garden waste bags are the perfect reusable garden accessory to keep your grass cuttings, leaves and plant trimmings stored away in one place. Each single bag measures 76cm in height by 100cm in diameter, and can hold up to 272 litres of garden waste. Each of the reusable garden waste bins are freestanding allowing you to easily pop in your garden waste when outside in the garden. The garden waste bags also feature 4 heavy duty carry handles, (2 at the top and 2 at the bottom), allowing for ease of transportation around the garden and to the local refuse centre. These multi-functional garden bags can also be used for general garden storage, keeping your tools and other garden accessories safe in one place in either the garden shed or on the patio. Key Features:Reuseable Garden Waste BagsHolds 272 Litres Of Garden WasteFreestandingBags Feature Heavy Duty",Bins & sacks,laundry_utility,home_furniture,0,14.99
412,Green Heavy Duty Reusable Garden Disposal Waste Bag Carrier Bin-1 Tonne Capacity,/images/products/green-heavy-duty-reusable-garden-disposal-waste-bag-carrier-bin-1-tonne-capacity~5021196019985_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"This heavy duty garden waste bag is ideal for collecting large amounts of garden waste such as cuttings, plants, leaves, shrubs and trees. Designed primarily for garden use but it is extremely versatile and can also be applied to other suitable uses such as toy storage, laundry bags etc.;;When not in use this space saving bag folds neatly and can be stored with ease. Each bag is equipped with carry handles which are double stitched for extra strength for lifting .It is recommended to part fill the bags to ensure they do not become too heavy to lift and empty. Heavy Duty Garden Waste Bag - 1 Tonne CapacityGarden Waste Bag for collecting large amounts of garden waste.",Bins & sacks,laundry_utility,home_furniture,0,8.99
413,"Verve Grey Pop-up bag, 120L, Pack of 1",/images/products/verve-grey-pop-up-bag-120l-pack-of-1~3663602565222_01bq_$MOB_PREV$&$width=500&$height=500.png,Tear resistant to make the product more durable and longer lasting. Weather resistant making it suitable for outdoor use.,Bins & sacks,laundry_utility,home_furniture,0,5.5
414,"Garden Raised Square Grow Bag 235L Capacity Fruit, Veg, Plants Patch Foldable",/images/products/garden-raised-square-grow-bag-235l-capacity-fruit-veg-plants-patch-foldable~5021196020530_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"This raised square grow bag is perfect for growing plants, vegetables, herbs and fruit. The grow bag is extremely easy to set up, simply unfold, fill with compost or soil and plant. The grow bag is ideal for gardeners who do not wish to create permanent vegetable patches in their garden, in fact, the grow bag can be stored away when you have harvested your crop. The bag provides a very generous 1m x 1m x 0.23m of growing space. The bag becomes very warm during the spring and winter months providing the perfect growing environment for your crops or flowers, drainage is provided thanks to the material the bag is constructed from. As the bag is raised, protection is provided from ground burrowing animals such as moles. Square Rasied Grow Bag for vegetables, fruit and flowers. Non Permanent Vegetable PatchWarms up quickly in summer months to encourage crop growth.",Bins & sacks,laundry_utility,home_furniture,0,9.99
415,Green Heavy Duty Garden Disposal Waste Bags with Carry Handles -Extra Large 272L,/images/products/green-heavy-duty-garden-disposal-waste-bags-with-carry-handles-extra-large-272l~5021196019923_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"These garden waste bags are ideal for collecting large amounts of garden waste such as cuttings, plants, leaves, shrubs and trees. Designed primarily for garden use but they are extremely versatile and can also be applied to other suitable uses such as toy storage, laundry bags etc. When not in use these space saving bags fold neatly and can be stored with ease. Each bag is equipped with carry handles which are double stitched for extra strength for lifting .It is recommended to part fill the bags to ensure they do not become too heavy to lift and empty. Garden Waste Bag for collecting large amounts of garden waste.",Bins & sacks,laundry_utility,home_furniture,0,8.99
416,LIVIVO Set of 2 Large Heavy Duty & Reusable Garden Waste Bags - 150L Refuse Waterproof Rubbish Grass Sack,/images/products/green-heavy-duty-garden-disposal-waste-bags-with-carry-handles-extra-large-272l~5021196019923_01c_MP_wid=500&hei=500.png,"This heavy-duty, shower-proof refuse sack is ideal for use in the garden for the disposal of leaves, grass cuttings, weeds & other general garden refuse. A must-have product for your garden that you will use all year-round. WaterproofGuarantee - 1 year. Back in the garden after the winter months, so much needs doing. Set of 2 Heavy Duty Reusable 150L Garden Waste Bags with Extra Secure Handles are ideal for use in the garden for the disposal of leaves, grass cuttings, weeds and other garden refuse. PREMIUM QUALITY: Very useful bag for the garden, car boot, home, holidays, shoppingEASY TO CLEAN: - Storage - Save Space: Simply wipe down to clean and fold away for easy storage and save space. Durable Light Weight and Showerproof reusable garden waste bags 2 Very strong handles on each side, stitched right under the bag and up the other side for added strengthDIMENSIONS: Size : 71 x 38 x 57 cm each bag . Capacity 150 Litre each bag .",Bins & sacks,laundry_utility,home_furniture,0,5.99
417,Green Heavy Duty Pop-Up Reusable Garden Disposal Waste Bag Carrier - Large 90L,/images/products/green-heavy-duty-pop-up-reusable-garden-disposal-waste-bag-carrier-large-90l~5021196019848_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"These pop-up garden waste bags are ideal for collecting large amounts of garden waste such as cuttings, plants, leaves, shrubs and trees. Designed primarily for garden use but they are extremely versatile and can also be applied to other suitable uses such as toy storage, laundry bags etc. When not in use these space saving bags completely collapse and can be stored with ease. Each bag is equipped with carry handles which are double stitched for extra strength for lifting .It is recommended to part fill the bags to ensure they do not become too heavy to lift and empty. Pop Up Garden Waste Bag for collecting large amounts of garden waste.",Bins & sacks,laundry_utility,home_furniture,0,8.99
418,Gardman Medium duty Green Garden sack 160L,/images/products/gardman-medium-duty-green-garden-sack-160l~5024160835277_01i_bq_$MOB_PREV$&$width=500&$height=500.png,Our Hard Base Pop-Up Garden Tidy is useful for gathering up garden waste and clippings. The hard base protects the bag when dragging across hard surfaces. Quickly pops up to hold garden waste and clippings. Hard base protects the bag when dragging across hard surfaces. Made from durable polyester with a spring steel frame and plastic base,Bins & sacks,laundry_utility,home_furniture,0,16.0
419,"Gardman Self-adhesive Wheelie bin number 1, (H)240mm (W)100mm",/images/products/gardman-self-adhesive-wheelie-bin-number-1-h-240mm-w-100mm~5056344301704_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"Stick to dry, clean surfaces",Bins & sacks,laundry_utility,home_furniture,0,1.5
420,LIVIVO Set of 2 Large Heavy Duty Garden Bags - Waterproof & Reusable Waste Refuse Grass Sack - 150 L/Green,/images/products/livivo-set-of-2-large-heavy-duty-garden-bags-waterproof-reusable-waste-refuse-grass-sack-150-l-green~5060497640207_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"This heavy duty, shower proof refuse sack is ideal for use in the garden for the disposal of leaves, grass cuttings, weeds & other general garden refuse. Ideal for carrying leaves and garden rubbish. Waterproof Bags with handles.",Bins & sacks,laundry_utility,home_furniture,0,6.99
421,"Gardman Self-adhesive Wheelie bin number 2, (H)240mm (W)100mm",/images/products/gardman-self-adhesive-wheelie-bin-number-2-h-240mm-w-100mm~5056344301711_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"Stick to dry, clean surfaces",Bins & sacks,laundry_utility,home_furniture,0,1.5
422,"Gardman Self-adhesive Wheelie bin number 3, (H)240mm (W)100mm",/images/products/gardman-self-adhesive-wheelie-bin-number-3-h-240mm-w-100mm~5056344301728_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"Stick to dry, clean surfaces",Bins & sacks,laundry_utility,home_furniture,0,1.5
423,"Gardman Self-adhesive Wheelie bin number 5, (H)240mm (W)100mm",/images/products/gardman-self-adhesive-wheelie-bin-number-5-h-240mm-w-100mm~5056344301742_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"Stick to dry, clean surfaces",Bins & sacks,laundry_utility,home_furniture,0,1.5
424,"Gardman Self-adhesive Wheelie bin number 4, (H)240mm (W)100mm",/images/products/gardman-self-adhesive-wheelie-bin-number-4-h-240mm-w-100mm~5056344301735_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"Stick to dry, clean surfaces",Bins & sacks,laundry_utility,home_furniture,0,1.5
425,Pack of 2 49L Garden Outdoor Durable Carrot Vegatable Planting Planter Grow Bag,/images/products/pack-of-2-49l-garden-outdoor-durable-carrot-vegatable-planting-planter-grow-bag~5021196020479_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"These Carrot planters are ideal for planting a variety of root crops such as carrots, onions, beetroot, salad leaves and herbs when your outdoor gardening space is limited .The planters are extra deep making them perfect for deep root development, rods are integrated through the top to ensure stability and there are drainage holes at the bottom .The planters warm up fast meaning crops can be planted slightly earlier than if they were going straight into the ground. They are ideal for gardeners who do not wish to create permanent vegetable patches in their garden, in fact, the grow bag can be stored away when you have harvested your crop or use it for planting flowers during other parts of the year. The planters are extremely easy to set up, simply unfold, fill with compost or soil and plant .Suitable for indoor and outdoor planting, perfect for balconies, patios, gardens and other small spaces. Planters ideal for planting a variety of root crops such as carrots and onions. Extra deep for root development. Warm up fast for earlier planting.",Bins & sacks,laundry_utility,home_furniture,0,8.99
426,"Gardman Self-adhesive Wheelie bin number 0, (H)240mm (W)100mm",/images/products/gardman-self-adhesive-wheelie-bin-number-0-h-240mm-w-100mm~5056344301698_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"Stick to dry, clean surfaces",Bins & sacks,laundry_utility,home_furniture,0,1.5
427,Pack of 2 32L Garden Outdoor Durable Potato Vegatable Planting Planter Grow Bag,/images/products/pack-of-2-32l-garden-outdoor-durable-potato-vegatable-planting-planter-grow-bag~5021196020455_01c_MP_$MOB_PREV$&$width=500&$height=500.png,Grow Bags Ideal for planting a variety of potatoes and other vegetables.,Bins & sacks,laundry_utility,home_furniture,0,7.99
428,"Gardman Self-adhesive Wheelie bin number 6, (H)240mm (W)100mm",/images/products/gardman-self-adhesive-wheelie-bin-number-6-h-240mm-w-100mm~5056344301759_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"Stick to dry, clean surfaces",Bins & sacks,laundry_utility,home_furniture,0,1.5
429,"Gardman Self-adhesive Wheelie bin number 8, (H)240mm (W)100mm",/images/products/gardman-self-adhesive-wheelie-bin-number-8-h-240mm-w-100mm~5056344301773_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"Stick to dry, clean surfaces",Bins & sacks,laundry_utility,home_furniture,0,1.5
430,"Gardman Self-adhesive Wheelie bin number 9, (H)240mm (W)100mm",/images/products/gardman-self-adhesive-wheelie-bin-number-9-h-240mm-w-100mm~5056344301780_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"Stick to dry, clean surfaces",Bins & sacks,laundry_utility,home_furniture,0,1.5
431,"Gardman Self-adhesive Wheelie bin number 7, (H)240mm (W)100mm",/images/products/gardman-self-adhesive-wheelie-bin-number-9-h-240mm-w-100mm~5056344301780_01c_bq_wid=500&hei=500.png,"Stick to dry, clean surfaces",Bins & sacks,laundry_utility,home_furniture,0,1.5
432,FURNISHED Venetian Blinds - White Faux Wood Trimmable 50mm Slats for Windows and Doors  (W)230cm (L)150cm,/images/products/furnished-venetian-blinds-white-faux-wood-trimmable-50mm-slats-for-windows-and-doors-w-230cm-l-150cm~5056614579413_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"Fittings & fixings included. Child safety clip included. With durable fittings included, these are designed for long term use and are easy to clean. Several sizes available (20 width and 2 length options)Quality controls for tilt and raise/lower + quick & easy installation",Blinds,home_furnishings,home_furniture,0,116.99
433,Kala Corded Grey Striped Day & night Roller blind (W)180cm (L)180cm,/images/products/kala-corded-grey-striped-day-night-roller-blind-w-180cm-l-180cm~3663602986942_06bq_$MOB_PREV$&$width=500&$height=500.png,"To avoid strangulation & entanglement, keep out of reach of young children. Made up of translucent and opaque striped material layers, which glide past each other to create different light intensities. Align the stripes to create a 'day' or 'open' effect. Or align the striped to create a 'night' or 'closed' effect. Like any normal roller blind, you can also roll up the day & night blind all the way up. Please note the width of the blind includes the blind brackets",Blinds,home_furnishings,home_furniture,0,46.0
