product,price,category,link,image,description
Forgefix 4.5 x 50mm Decking Screw Pozi St Green Anti-Corrosion Treated Qty 20...,£11.17,Decking Screws,https://www.travisperkins.co.uk/decking-screws/forgefix-4-5-x-50mm-decking-screw-pozi-st-green-anti-corrosion-treated-qty-200/p/677966,https://dam-assets.apps.travisperkins.group/oyy422j/GPID_1100768108_IMG_00.jpg?width=300&height=300,A coarse single thread screw developed specifically for fixing decking. Designed for decking but also ideal for other exterior timber and fencing usesGreen treated finishCorrosion resistantSingle threaded to resist pull-out
4Trade Decking Screw 5 x 75mm Brown Tub 1000,£55.87,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-decking-screw-5-x-75mm-brown-tub-1000/p/732865,https://dam-assets.apps.travisperkins.group/KjyWw/GPID_1000762363_IMG_00.jpeg?width=300&height=300,4Trade Decking Screw 5 x 75mm Brown Tub 1000Suitable for exterior landscapingCoated for longer lifeFlush finishQuick to start easy to use
Decking 4.5 x 50mm Screw Pozi St Green Anti-Corrosion Treated Qty 1000,£24.91,Decking Screws,https://www.travisperkins.co.uk/decking-screws/decking-4-5-x-50mm-screw-pozi-st-green-anti-corrosion-treated-qty-1000/p/789818,https://dam-assets.apps.travisperkins.group/xgyejj8/GPID_1100781073_IMG_00.jpg?width=300&height=300,"These Forgefix single threaded Decking Screws have Pozidriv heads and are specially designed, hardened and green treated. The design of the screw helps prevent splitting the boards, and allowing them to expand and contract with the changing seasons.Pozi compatible head, hardened and with a green treated finishExcellent corrosion resistance to ACQ treated timberSingle threaded to resist pull-outUsed in construction and decking applicationsSupplied in a tubView more"
Deck-Tite Outdoor Screw Pozi Countersunk Net-Coat Green Plated 4.5 x 75mm Box...,£23.74,Decking Screws,https://www.travisperkins.co.uk/decking-screws/deck-tite-outdoor-screw-pozi-countersunk-net-coat-green-plated-4-5-x-75mm-box-of-200/p/916275,https://dam-assets.apps.travisperkins.group/lzWNb/GPID_1000596484_IMG_00.jpeg?width=300&height=300,"Deck-Tite®’s unique ‘thread pitch to Core Size Ratio’ gives the perfect balance between ease of insertion and pull-out retention whilst increasing the core sheer strength. It’s Tri-Lock™ thread forms, not cuts, a thread in the material expanding the wood which then relaxes back around the screw ensuring a tight and locked fix. Once driven in the screw will not move, it is secure for good - no stubbed toes!Spiral point for immediate start. No pilot hole requiredPermeated case with through hardening allows the perfect balance between core ductility and surface toughness with the strength of a high tensile bolt the screw will not snapPart thread eliminates jacking where a full threaded screw tends to pull apart the jointed materialCollar gives strength to the most vulnerable point of the screw, whilst allowing a deeper recess and less cam-out for a secure driveThree flats on the thread means that as the screw is driven there is less surface contact between the screw and timber allowing less battery wear, easier insertion and the screw will not work loose as the boards are walked uponNet-Coat® Green developed for new pressure treated timber and outdoor useView more"
Pro Carpenters Mate 70mm Hex Head Screws Qty 25,£19.85,Decking Screws,https://www.travisperkins.co.uk/decking-screws/pro-carpenters-mate-70mm-hex-head-screws-qty-25/p/773526,https://dam-assets.apps.travisperkins.group/o354gdg/GPID_1100778756_IMG_00.jpg?width=300&height=300,"Carpenters Mate pro hexagon head screws have been specifically developed for fixing multiple pieces of timber together. These structurally approved timber screws have an 8mm hex drive head for easy insertion, and a countersunk under the washer-hex head to assist in providing a flush finish. The Carpenters Mate pro hex head screws feature a slash point to reduce timber splittage and remove the need for pre-drilling.Hexagon washer head for easy drive and high clamping forceCountersunk to provide a flush finishSlash point to reduce insertion torque and the likelihood of the timber splittingDacromet® coating equivalent to Z275 hot dip zinc coatingView more"
4TRADE 4g x 1/2in Screw Pozi Csk Zinc Plated Qty 200,£1.48,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-4g-x-12in-screw-pozi-csk-zinc-plated-qty-200/p/534764,https://dam-assets.apps.travisperkins.group/MQBJR/GPID_1000762181_IMG_00.jpg?width=300&height=300,"General purpose screw, pozi countersunk, twinthread with a Zinc plated finish for increased durability. Suitable for use with most types of wallplugs and for many fixing applications including ironmongery, electrical and plumbing applicationsThe 4Trade brand represents trade quality and value for moneyPozi head - less likely to cam out, allowing greater torque to be appliedDecreased wear in screw headAvailable in a range of sizes and lengthsView more"
Senco 4.2 x 50mm DuraSpin Collated Decking Screw SQ2 Weathrex Coating Qty 100...,£96.64,Decking Screws,https://www.travisperkins.co.uk/decking-screws/senco-4-2-x-50mm-duraspin-collated-decking-screw-sq2-weathrex-coating-qty-1000/p/634570,https://dam-assets.apps.travisperkins.group/Vob4x/GPID_1000691238_IMG_00.jpg?width=300&height=300,"Exterior wood screws for any exterior project like decks, fencing, siding, docks and moreCollated screwsSenco Drive No 2Wheaterex II galvanizedAvailable in a range of sizes and lengths"
4TRADE 4g x 3/4in Screw Pozi Csk Zinc Plated Qty 200,£1.39,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-4g-x-34in-screw-pozi-csk-zinc-plated-qty-200/p/534892,https://dam-assets.apps.travisperkins.group/KR4gP/GPID_1000762187_IMG_00.jpg?width=300&height=300,"General purpose screw, pozi countersunk, twinthread with a Zinc plated finish for increased durability. Suitable for use with most types of wallplugs and for many fixing applications including ironmongery, electrical and plumbing applicationsThe 4Trade brand represents trade quality and value for moneyPozi head - less likely to cam out, allowing greater torque to be appliedDecreased wear in screw headAvailable in a range of sizes and lengthsView more"
22mm x 600mm x 2400mm Caberfloor P5 Tongue And Grooved Moisture Resistant Chi...,£30.80,Flooring Grade Chipboard,https://www.travisperkins.co.uk/flooring-grade-chipboard/22mm-x-600mm-x-2400mm-caberfloor-p5-tongue-and-grooved-moisture-resistant-chipboard-flooring/p/611017,https://dam-assets.apps.travisperkins.group/R0v1b/GPID_1000262508_IMG_00.jpeg?width=300&height=300,"An internal high density structural moisture resistant floor panel, the ideal solution for all domestic and specific commercial flooringResistant to moisture and soundThe panel must be conditioned as per the manufacturer's instructions prior to installationConforms to EN 312 and EN 13986DurableEasy to installConforms to the latest European low emission standards E1View more"
18mm x 600mm x 2400mm Caberfloor P5 Tongue And Grooved Moisture Resistant Chi...,£24.62,Flooring Grade Chipboard,https://www.travisperkins.co.uk/flooring-grade-chipboard/18mm-x-600mm-x-2400mm-caberfloor-p5-tongue-and-grooved-moisture-resistant-chipboard-flooring/p/611016,https://dam-assets.apps.travisperkins.group/XDYdD/GPID_1000262507_IMG_00.jpg?width=300&height=300,"An internal high density structural moisture resistant floor panel, the ideal solution for all domestic and specific commercial flooringResistant to moisture and soundThe panel must be conditioned as per the manufacturer's instructions prior to installationConforms to EN 312 and EN 13986DurableEasy to installConforms to the latest European low emission standards E1View more"
22mm x 600mm x 2400mm Egger Protect Grey Tongue and Grooved Chipboard Floorin...,£30.74,Flooring Grade Chipboard,https://www.travisperkins.co.uk/flooring-grade-chipboard/22mm-x-600mm-x-2400mm-egger-protect-grey-tongue-and-grooved-chipboard-flooring/p/165344,https://dam-assets.apps.travisperkins.group/mP6B1/GPID_1000050908_IMG_00.jpeg?width=300&height=300,"EGGER Protect is manufactured from an EGGER P5 flooring grade particleboard with a unique, weather resistant surface layer applied to both the top and underside of the board.Laminated surface on both sides for added protectionFor structural use in accordance with EN 13986Manufactured to EN 312Tongued and grooved on 4 sides"
Caber D4 T&G Adhesive 1kg,£19.81,Flooring Grade Chipboard,https://www.travisperkins.co.uk/flooring-grade-chipboard/caber-d4-t-and-g-adhesive-1kg/p/346264,https://dam-assets.apps.travisperkins.group/Er6rn/GPID_1000427369_IMG_00.jpeg?width=300&height=300,N/A
22mm x 600mm x 2400mm Caberdek P5 Tongue and Grooved Moisture Resistant Chipb...,£36.98,Flooring Grade Chipboard,https://www.travisperkins.co.uk/flooring-grade-chipboard/22mm-x-600mm-x-2400mm-caberdek-p5-tongue-and-grooved-moisture-resistant-chipboard-flooring/p/931275,https://dam-assets.apps.travisperkins.group/vnemkl8/GPID_1000071586_IMG_00.jpeg?width=300&height=300,"An internal high density structural moisture resistant floor panel, the ideal solution for all domestic and specific commercial flooring. Has a protective peel off film to prevent stains to the floor when used as a deck during constructionA high density durable panel offering a precision tongued and grooved profile, a floor panel that can be laid quickly and easilyThe finished face provides an excellent surface for subsequent floor laying operationsMoisture resistant P5 grade flooringThe panel conforms to the latest European low emission standards 'E1'Complies with EN13986 governing the use in construction, specifically standard EN 312The panel must be conditioned as per the manufacturers instructions prior to installationBBA ApprovedView more"
22mm x 600mm x 2400mm Egger Peelclean XTRA Tongue and Grooved Chipboard Floor...,£26.65,Flooring Grade Chipboard,https://www.travisperkins.co.uk/flooring-grade-chipboard/22mm-x-600mm-x-2400mm-egger-peelclean-xtra-tongue-and-grooved-chipboard-flooring/p/165363,https://dam-assets.apps.travisperkins.group/pzoBQ/GPID_1000050909_IMG_00.jpeg?width=300&height=300,"An internal high density structural moisture resistant floor panel, the ideal solution for all domestic and specific commercial flooringA high density durable panel offering a precision tongued and grooved profile, a floor panel that can be laid quickly and easilyOnce correctly laid, the panels can be left exposed to the elements for up to 42 days during the build processThe clean finished face provides an excellent surface for subsequent floor laying operationsComplies with EN13986 governing the use in construction, specifically standard EN 312View more"
Egger D4 Chipboard Flooring Adhesive 1kg,£22.01,Flooring Grade Chipboard,https://www.travisperkins.co.uk/flooring-grade-chipboard/egger-d4-chipboard-flooring-adhesive-1kg/p/165371,https://dam-assets.apps.travisperkins.group/erqZV/GPID_1000050910_IMG_00.jpeg?width=300&height=300,Used for bonding the panels to the joist and within the tongue and groove jointD4 adhesive is used for bonding the panels to the joist and within the tongue and groove joint as well as for sealing nail heads and adjacent areasD4 adhesive has optimum viscosity for speed of delivery and minimum wasteIt is packed in a handy 1kg squeezy bottle for ease of use onsite
2440mm x 109mm x 94mm Supreme Concrete Intermediate Slotted Fence Post,£41.23,Fence Posts,https://www.travisperkins.co.uk/fence-posts/2440mm-x-109mm-x-94mm-supreme-concrete-intermediate-slotted-fence-post/p/700243,https://dam-assets.apps.travisperkins.group/v960mn3/GPID_1000198121_IMG_00.png?width=300&height=300,"This concrete fence post from Supreme Concrete is lightweight, reliable and easy to handle. It is specifically designed to last longer and stand against severe weather conditions.High strength concrete for extra durabilityLighter weight concrete post design for a safer lifting weightResistant to rustingEasy to installResistant to moistureSlots to run full length for stepping on sloping groundCertified to BS 1722 and BS EN 12839View more"
