id,name,price,category,link,image,description,source,sub_category
243,Wickes Waterfall Bath Shower Mixer Tap - Chrome,192,Bath shower mixer taps,https://www.wickes.co.uk/Wickes-Waterfall-Bath-Shower-Mixer-Tap---Chrome/p/212338,https://media.wickes.co.uk/is/image/wickes/X0016_212338_00?$normal$,"All of our taps are constructed from solid brass for strength, durability and longevity, and built using ceramic disc cartridges for a smoother turn and longer life.Suitable for 2 tap hole baths Suitable for both high and low water pressure systems Ceramic disc valves for a longer life water tight seal Quarter turn operation for rapid on/off flow Brass back nuts for a more secure fit Height: 169mm Spout Reach: 162mm Spout Height: 103mm ",Wickes,bathrooms
244,"GoodHome Bynea Bath Shower mixer Tap, Pack of 1",80,Bath shower mixer taps,https://www.diy.com/departments/goodhome-bynea-bath-shower-mixer-tap-pack-of-1/3663602665618_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-hopa-chrome-bath-shower-mixer-tap~3663602665045_01bq?wid=284&hei=284,"Comes with 2x rubber washers, shower head, shower holder, hoses, fixing kit and instruction manualOperation: ¼ turnHose suppliedGuarantee - 10 yearsFeatures and benefitsThis traditional style chrome bath shower mixer from the Bynea collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.2 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
244,Lowther Bath Shower Mixer Tap,99.02,Bath shower mixer taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
245,Chrome Sleek Waterfall Bath Shower Mixer Tap With Round 3 Way Overhead Shower Kit,119.95,Bath shower mixer taps,https://www.diy.com/departments/chrome-sleek-waterfall-bath-shower-mixer-tap-with-round-3-way-overhead-shower-kit/5060966973218_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-perma-satin-light-blue-0-door-freestanding-bathroom-vanity-cabinet-w-600mm-h-806mm~5059340488042_01c?wid=284&hei=284,"Manufactured by leading industry experts.

Features adjustable wall fixing brackets (ideal for replacing existing slide rails)Comes with 1 x Bath Shower Mixer Tap, 1 x Overhead Rigid Riser KitLever operationFeatures and benefitsCrafted from the highest quality heavyweight stainless steelLuxury Polished Mirror Chrome finishDeck-Mounted installation360° swivel head for enhanced comfort & easy-access5 spray mode multi-function handsetFeatures latest 1/4 turn ceramic disc cartridge technology for long-lasting performanceLatest rubber nozzle technology prevents bacteria/limescale growth",BQ,bathrooms
245,Deva Tudor Bath/Shower Mixer Tap Chrome,175.68,Bath shower mixer taps,https://www.bradfords.co.uk/dev019,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/1/b/1b87f8a3bdcd5a21ab4ca4ff3b848685.jpg,Comes complete with single mode shower kit.,Bradfords,bathrooms
245,Tay Bath Shower Mixer Chrome with Shower Hose,82.14,Bath shower mixer taps,https://www.builderdepot.co.uk/tay-bath-shower-mixer-chrome-with-shower-hose,"https://www.builderdepot.co.uk/media/catalog/product/K/0/K000637_s_01_ef1f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400","The  Tay bath shower mixer  is a great quality modern design that offers minimalistic styling and practicality. Finished in chrome , it features lever operation for effortless mixing and is supplied with a quality shower handset, hose and wall bracketKey FeaturesCeramic disc technology (minimum 0.5 bar recommended) 2 Year Manufacturers Guarantee (Subject to terms and conditions)",Builderdepot,bathrooms
245,Amwell Bath Shower Chrome Mixer Tap,120,Bath shower mixer taps,https://www.homebase.co.uk/amwell-bath-shower-chrome-mixer-tap/13490269.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/13490269-1544943599169769.jpg,"The Amwell high quality quarter turn bath shower mixer adds a stunning style to your bathroom to create a complete designer look. Made from solid brass to ensure great durability, this bath shower mixer features a superb finish and stunning modern looks. It incorporates ceramic disc technology to prevent leaks and drips. The effortless levers turn the handles to control both the flow and temperature of the water. A stunning handset, hose and wall bracket compliment the finish. Coordinate the look for your bathroom with a matching Amwell basin mixer. Built in Premium Quarter Turn Ceramic Disc Cartridge providing effortless flow control High Quality solid brass construction with hard wearing polished chrome finish Easy installation with step by step guide Contemporary design for any modern home Matching Basin Mixer Available",Homebase,bathrooms
245,Henlake Bath Shower Mixer Tap,120.96,Bath shower mixer taps,https://www.travisperkins.co.uk/bath-taps/henlake-bath-shower-mixer-tap/p/604606,https://dam-assets.apps.travisperkins.group/KRjBp/GPID_1000301214_IMG_00.jpg?width=300&height=300,"Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Height = 150 mm, Width = 215 mm, Weight = 2.98 kgSolid brass with chrome finishSuitable for both high and low pressure, gravity fed, unvented and combi systemsAir and water pressure tested to the requirements of BS EN200Compression valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitView more",TP,bathrooms
245,Wickes Waterfall Bath Shower Mixer Tap - Chrome,192,Bath shower mixer taps,https://www.wickes.co.uk/Wickes-Waterfall-Bath-Shower-Mixer-Tap---Chrome/p/212338,https://media.wickes.co.uk/is/image/wickes/X0016_212338_00?$normal$,"All of our taps are constructed from solid brass for strength, durability and longevity, and built using ceramic disc cartridges for a smoother turn and longer life.Suitable for 2 tap hole baths Suitable for both high and low water pressure systems Ceramic disc valves for a longer life water tight seal Quarter turn operation for rapid on/off flow Brass back nuts for a more secure fit Height: 169mm Spout Reach: 162mm Spout Height: 103mm ",Wickes,bathrooms
246,GoodHome Blyth Bath Shower mixer Tap,78,Bath shower mixer taps,https://www.diy.com/departments/goodhome-blyth-bath-shower-mixer-tap/3663602665588_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-bynea-bath-shower-mixer-tap-pack-of-1~3663602665618_01bq?wid=284&hei=284,"Comes with 2x fixing kit, bath shower mixer (Quarter turn valve 1/2 standard cartridge)_x000D_, shower head_x000D_, shower holder_x000D_, hoses_x000D_ and Instruction manualHose suppliedGuarantee - 10 yearsFeatures and benefitsThis traditional style chrome bath shower mixer from the Blyth collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.2 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
246,Lowther Bath Shower Mixer Tap,99.02,Bath shower mixer taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
247,GoodHome Calp Bath Shower mixer Tap,55,Bath shower mixer taps,https://www.diy.com/departments/goodhome-calp-bath-shower-mixer-tap/3663602665564_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-blyth-bath-shower-mixer-tap~3663602665588_01bq?wid=284&hei=284,"Comes with Bath shower mixer (Quarter turn valve 1/2 standard cartridge), shower head, shower holder, hoses, fixing kit and instruction manualHose suppliedGuarantee - 10 yearsFeatures and benefitsThis traditional style chrome bath shower mixer from the Calp collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.2 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
248,"GoodHome Annagh Combi boiler, gravity-fed & mains pressure water systems Bath Shower mixer Tap",64,Bath shower mixer taps,https://www.diy.com/departments/goodhome-annagh-combi-boiler-gravity-fed-mains-pressure-water-systems-bath-shower-mixer-tap/3663602673774_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-kellan-bath-shower-mixer-tap~3663602665359_01bq?wid=284&hei=284,"Comes with Bath shower mixer (3/4＂CD valve), 2x fixing kits, shower head, shower holder, hoses and instruction manualOperation: ¼ turnHose not suppliedGuarantee - 10 yearsFeatures and benefitsThis traditional style chrome bath shower mixer from the Annagh collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.2 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
248,Lowther Bath Shower Mixer Tap,99.02,Bath shower mixer taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
249,Round Thermostatic Bath Shower Mixer Bar Valve Tap (Kit Not Included) - Chrome,80,Bath shower mixer taps,https://www.diy.com/departments/round-thermostatic-bath-shower-mixer-bar-valve-tap-kit-not-included-chrome/5056211843528_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/evian-luxury-round-deck-mounted-bath-filler-tap-chrome-balterley~5056211843610_01c_MP?wid=284&hei=284,"Combining high quality manufacturing and design, this thermostatic bath shower mixer is a reliable and functional bath shower mixer tap. The thermostatic tap has anti-scald technology to prevent temperature fluctuation and scalding in the event of cold water shutdown.Guarantee - 5 yearsFeatures and benefitsManufactured from high quality brass in a chrome finish. With coloured details on the handles to denote flow and temperature control. Shower kit not included. With ceramic disc technology for a longer tap life, and a smoother operation.Operating pressure of 1Manufactured from high quality brassRound designKit not includedDeck mountedThermostatic anti-scald temperature controlCeramic disc technology for longer tap lifeBath shower mixer bar valve tap",BQ,bathrooms
